version,match_id,list_date,competition,match,selected_team,selected_side,line,water,grade,score,result_state,result,pnl_1u,result_source,settlement_status,decision_id,run_id,model_id,quote_at,last_confirmed_at,kickoff_at,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch
V4_SHADOW,3014077,2026-09-18,西乙,阿尔巴塞特 vs 科尔多瓦,阿尔巴塞特,giving,-0.25,1.12,C,1-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,7afe154fe2be2e578842,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
V4_SHADOW,3017907,2026-09-18,奥乙,BW林茨 vs 阿德米拉,BW林茨,giving,-1.25,1.05,C,3-0,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,f24bbefd81c5aac9acc5,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
V4_SHADOW,3003159,2026-09-18,波兰超,克拉科夫 vs 史拉斯科,史拉斯科,receiving,0.75,1.11,C,2-1,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,c7096f97c0821ab53d94,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:30:00+08:00,10.532,False,True
V4_SHADOW,2995348,2026-09-18,法甲,摩纳哥 vs 朗斯,摩纳哥,giving,-0.5,1.05,C,2-1,-1,W,1.05,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,8f8cb783ed34746a4a66,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3003575,2026-09-18,比甲,根特 vs 标准列日,根特,giving,-0.75,1.12,C,2-1,-1,HW,0.56,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,45b05433c70659fb9a1e,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,2939055,2026-09-18,爱甲,科克城 vs 都柏林大学,都柏林大学,receiving,1.0,0.94,C,5-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,36fba456e1b07e56b6b6,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3019529,2026-09-18,威超,空中巴士 vs 弗林特镇,弗林特镇,receiving,0.5,1.07,C,4-1,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,6a847b0983a8dfd51251,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3019531,2026-09-18,威超,布里顿费里 vs 特芬琳,特芬琳,receiving,1.0,0.91,C,1-1,-1,W,0.91,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,edb9983ea2efa170e7fb,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3019533,2026-09-18,威超,科尔温湾 vs 巴里镇联,巴里镇联,receiving,0.25,1.0,C,5-2,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,46cbf3537bf29460eb6f,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3019534,2026-09-18,威超,康纳斯码头 vs 卡迪夫都市大学,卡迪夫都市大学,receiving,0.75,1.19,B,1-0,-1,HL,-0.5,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,3a49f07b5584f5bba846,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T02:45:00+08:00,10.782,False,True
V4_SHADOW,3013706,2026-09-18,西甲,西班牙人 vs 埃尔切,埃尔切,receiving,0.5,1.06,C,1-3,-1,W,1.06,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,2a277518087ea070d19c,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T03:00:00+08:00,11.032,False,True
V4_SHADOW,3089847,2026-09-18,葡杯,皇家体育队 vs 科英布拉大学,皇家体育队,receiving,1.0,1.05,C,1-4,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,cee3f0567b7253cee804,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T03:30:00+08:00,11.532,False,True
V4_SHADOW,2940194,2026-09-18,巴西乙,维拉诺瓦 vs 米内罗美洲,米内罗美洲,receiving,1.0,1.08,C,1-0,-1,P,0.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,81f6e91d7d60d1afc5c0,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T06:30:00+08:00,14.532,False,True
V4_SHADOW,2940186,2026-09-18,巴西乙,塞阿拉 vs 诺瓦里桑蒂诺,诺瓦里桑蒂诺,giving,-0.25,1.07,C,,2,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,NOT_FINAL_STATE_2,fe6e50e1c2dd1cc4a802,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T07:30:00+08:00,15.532,False,True
V4_SHADOW,3042565,2026-09-18,哥斯甲春,泽伦顿 vs 圣何塞体育,泽伦顿,receiving,0.25,1.09,C,,0,,,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,NOT_FINAL_STATE_0,cc0bbccf94efa88e04c4,RUN_20260918_155805,v4-market-dirichlet-20260913,2026-09-18T15:58:06+08:00,2026-09-18T15:58:06+08:00,2026-09-19T10:00:00+08:00,18.032,False,True
V4_SHADOW,3000081,2026-09-18,日职乙,八户云罗里 vs 宫崎棒牛鸟,八户云罗里,receiving,0.25,1.11,C,0-3,-1,L,-1.0,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260919\20260919_083825_titan007_odds_snapshot.csv,SETTLED,b0d0c794b60a9a3009ad,RUN_20260918_074935,v4-market-dirichlet-20260913,2026-09-18T07:49:35+08:00,2026-09-18T07:49:35+08:00,2026-09-18T12:00:00+08:00,4.174,False,True
