match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,real_money,normalized_intent,candidate_side,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version
3046032,2026-09-21,2026-09-22T07:00:00+08:00,2026-09-22T07:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,23.16,23.227,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""莱昂女足"", ""away_team"": ""华雷斯女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",墨西女超春,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",a62fb41554cc29f9aff3,False,,,,,,,,,,,,,,,,,,,,,,,,
3046033,2026-09-21,2026-09-22T08:00:00+08:00,2026-09-22T08:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,24.16,24.227,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""托卢卡女足"", ""away_team"": ""堤格雷斯女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",墨西女超春,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",ba84d3e86d8c1ad3600b,False,,,,,,,,,,,,,,,,,,,,,,,,
2962645,2026-09-21,2026-09-22T08:15:00+08:00,2026-09-22T08:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,24.41,24.477,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""拉努斯"", ""away_team"": ""拉普拉塔大学生"", ""competition"": ""阿甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",阿甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",523efec26cc8723ef2a1,False,,,,,,,,,,,,,,,,,,,,,,,,
2940188,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,24.66,24.727,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""库亚巴"", ""away_team"": ""累西腓航海"", ""competition"": ""巴西乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",巴西乙,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",e8edbe7d9522af4eb22a,False,,,,,,,,,,,,,,,,,,,,,,,,
3091876,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,24.66,24.727,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""瓜亚基尔巴塞罗那"", ""away_team"": ""山谷独立"", ""competition"": ""厄瓜甲冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",厄瓜甲冠,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",dbd92b27cf7510311a9a,False,,,,,,,,,,,,,,,,,,,,,,,,
3012196,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,24.66,24.727,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""卡达根拿"", ""away_team"": ""恩维加多"", ""competition"": ""哥伦乙秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",哥伦乙秋,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",5a78ab0e09228c0fdcb9,False,,,,,,,,,,,,,,,,,,,,,,,,
3046034,2026-09-21,2026-09-22T09:05:00+08:00,2026-09-22T09:05:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,25.243,25.31,False,False,,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""拿根亚女足"", ""away_team"": ""克鲁兹女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",墨西女超春,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",cb96a444f4fa5ea13a65,False,,,,,,,,,,,,,,,,,,,,,,,,
3093117,2026-09-21,2026-09-21T11:00:00+08:00,2026-09-21T11:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,3.16,3.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""新潟特选队U17"", ""away_team"": ""缅甸U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",国际友谊,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",1525809e9aad3429ee49,False,,,,,,,,,,,,,,,,,,,,,,,,
3089767,2026-09-21,2026-09-21T12:00:00+08:00,2026-09-21T12:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,4.16,4.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""新喀里多尼亚"", ""away_team"": ""所罗门群岛"", ""competition"": ""首相杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",首相杯,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",dde811b5df79bba3c5d0,False,,,,,,,,,,,,,,,,,,,,,,,,
3093118,2026-09-21,2026-09-21T14:00:00+08:00,2026-09-21T14:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,6.16,6.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""日本U17"", ""away_team"": ""新西兰U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",国际友谊,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",0033530987d31cab579e,False,,,,,,,,,,,,,,,,,,,,,,,,
3093695,2026-09-21,2026-09-21T14:45:00+08:00,2026-09-21T14:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,6.91,6.977,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""农格特伊迈SC"", ""away_team"": ""马尔基SC"", ""competition"": ""印西隆联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",印西隆联,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",3e8ce58c322a83763189,False,,,,,,,,,,,,,,,,,,,,,,,,
3035654,2026-09-21,2026-09-21T16:00:00+08:00,2026-09-21T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,8.16,8.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""FC维多尼古拉耶夫卡"", ""away_team"": ""特诺皮尔"", ""competition"": ""乌克甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克甲,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",db6412d3c89a2e359b94,False,,,,,,,,,,,,,,,,,,,,,,,,
3089000,2026-09-21,2026-09-21T16:00:00+08:00,2026-09-21T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,8.16,8.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""科布多"", ""away_team"": ""中央骏马"", ""competition"": ""蒙古超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",蒙古超,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",337477b927a70db9ca0f,False,,,,,,,,,,,,,,,,,,,,,,,,
3056033,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,9.16,9.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""卡帕提U21"", ""away_team"": ""维勒斯U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克U21,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",cfb4548d848d7281473b,False,,,,,,,,,,,,,,,,,,,,,,,,
3056036,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,9.16,9.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""顿涅茨克矿工U21"", ""away_team"": ""LNZ切尔卡瑟U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克U21,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",fe5e75b8b0363f4ddc08,False,,,,,,,,,,,,,,,,,,,,,,,,
3089651,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,9.16,9.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""赞比亚U20"", ""away_team"": ""科摩罗U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",非青杯外,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",59c3cde21f00535ac3d0,False,,,,,,,,,,,,,,,,,,,,,,,,
3044274,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,9.16,9.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""SC波尔塔瓦B队"", ""away_team"": ""基辅运动"", ""competition"": ""乌克乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克乙,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",e9407b80bc29a902263b,False,,,,,,,,,,,,,,,,,,,,,,,,
3044276,2026-09-21,2026-09-21T17:30:00+08:00,2026-09-21T17:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,9.66,9.727,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""佩里沃罗格"", ""away_team"": ""托尔斯蒂安"", ""competition"": ""乌克乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克乙,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",c34a7b5ba07d64fc2213,False,,,,,,,,,,,,,,,,,,,,,,,,
3056034,2026-09-21,2026-09-21T18:00:00+08:00,2026-09-21T18:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,10.16,10.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""库德里夫卡U21"", ""away_team"": ""高华尤夫卡U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌克U21,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",7e657935edbd03130414,False,,,,,,,,,,,,,,,,,,,,,,,,
3088004,2026-09-21,2026-09-21T18:30:00+08:00,2026-09-21T18:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,10.66,10.727,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""日本女足"", ""away_team"": ""中国台湾女足"", ""competition"": ""亚运女足"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",亚运女足,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",3c84582f29dde6117ecf,False,,,,,,,,,,,,,,,,,,,,,,,,
3047775,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,11.16,11.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""奥斯达U21"", ""away_team"": ""赫尔辛堡U21"", ""competition"": ""瑞青超南"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",瑞青超南,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",49bfbe005c6c34627dc1,False,,,,,,,,,,,,,,,,,,,,,,,,
2971094,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,11.16,11.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""洛钦"", ""away_team"": ""FA共和国"", ""competition"": ""乌兹甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌兹甲,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",7b0e6fa0dbcad095a151,False,,,,,,,,,,,,,,,,,,,,,,,,
2971096,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,11.16,11.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""柏克塔哥B队"", ""away_team"": ""休尔坦古佐"", ""competition"": ""乌兹甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",乌兹甲,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",2c221ff6df6be59fd514,False,,,,,,,,,,,,,,,,,,,,,,,,
3089001,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,11.16,11.227,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""西部科布多"", ""away_team"": ""伊尔赤姆"", ""competition"": ""蒙古超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",蒙古超,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",ef37d1a2dc13e66d21a2,False,,,,,,,,,,,,,,,,,,,,,,,,
3048104,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_074622,2026-09-21T07:50:25.080016+08:00,2026-09-21T07:46:23+08:00,2026-09-21T07:46:23+08:00,0.067,11.66,11.727,False,False,,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T07:50:25.080016+08:00"", ""home_team"": ""安德拉尼克"", ""away_team"": ""勒那因"", ""competition"": ""阿美甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T07:46:23+08:00"", ""last_confirmed_at"": ""2026-09-21T07:46:23+08:00"", ""run_id"": ""RUN_20260921_074622""}",阿美甲,NOT_PREMATCH,,,"[""MATCH_NOT_PREMATCH""]",a221870ed875cdb42011,False,,,,,,,,,,,,,,,,,,,,,,,,
