list_date,group,value,frozen_bettable,settled,counts,effective_win_rate,pnl_1u,roi,settled_roi,roi_denominator,pending,real_money
2026-09-15,selected_side,giving,11,11,"{""W"": 5, ""L"": 4, ""HL"": 2}",0.5,-0.26,-0.0236,-0.0236,FROZEN_BETTABLE_1U,0,False
2026-09-15,selected_side,receiving,21,20,"{""L"": 9, ""W"": 10, ""P"": 1}",0.5263157894736842,1.17,0.0557,0.0585,FROZEN_BETTABLE_1U,1,False
2026-09-15,grade,A,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,grade,B,3,3,"{""W"": 1, ""HL"": 1, ""L"": 1}",0.4,-0.45,-0.15,-0.15,FROZEN_BETTABLE_1U,0,False
2026-09-15,grade,C,28,27,"{""W"": 14, ""L"": 11, ""P"": 1, ""HL"": 1}",0.5490196078431373,2.36,0.0843,0.0874,FROZEN_BETTABLE_1U,1,False
2026-09-15,line,-0.25,3,3,"{""W"": 1, ""HL"": 2}",0.5,0.05,0.0167,0.0167,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,-1.25,2,2,"{""L"": 2}",0.0,-2.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,-1.5,3,3,"{""W"": 2, ""L"": 1}",0.6666666666666666,0.84,0.28,0.28,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,-1.75,1,1,"{""W"": 1}",1.0,0.99,0.99,0.99,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,-2.0,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,-2.25,1,1,"{""W"": 1}",1.0,0.86,0.86,0.86,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,0.25,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,0.5,11,11,"{""L"": 4, ""W"": 7}",0.6363636363636364,3.24,0.2945,0.2945,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,0.75,3,2,"{""W"": 2}",1.0,2.04,0.68,1.02,FROZEN_BETTABLE_1U,1,False
2026-09-15,line,1.0,4,4,"{""L"": 2, ""W"": 1, ""P"": 1}",0.3333333333333333,-1.11,-0.2775,-0.2775,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,1.25,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-15,line,2.5,1,1,"{""L"": 1}",0.0,-1.0,-1.0,-1.0,FROZEN_BETTABLE_1U,0,False
2026-09-16,competition,亚冠精英,1,1,"{""W"": 1}",1.0,1.01,1.01,1.01,FROZEN_BETTABLE_1U,0,False
2026-09-16,competition,亚冠联2,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-16,competition,俄超,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-16,competition,哥伦甲秋,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,competition,埃及超,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-16,competition,希腊杯,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,competition,德丙,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-16,competition,意丁,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-16,competition,捷克杯,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,competition,欧罗巴杯,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-16,competition,美冠联,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,competition,英联杯,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-16,competition,西甲,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,selected_side,giving,11,0,{},,0,0.0,,FROZEN_BETTABLE_1U,11,False
2026-09-16,selected_side,receiving,15,1,"{""W"": 1}",1.0,1.01,0.0673,1.01,FROZEN_BETTABLE_1U,14,False
2026-09-16,grade,C,26,1,"{""W"": 1}",1.0,1.01,0.0388,1.01,FROZEN_BETTABLE_1U,25,False
2026-09-16,line,-0.25,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-16,line,-0.75,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,line,-1.25,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-16,line,-1.5,2,0,{},,0,0.0,,FROZEN_BETTABLE_1U,2,False
2026-09-16,line,-2.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,line,-3.0,1,0,{},,0,0.0,,FROZEN_BETTABLE_1U,1,False
2026-09-16,line,0.25,5,1,"{""W"": 1}",1.0,1.01,0.202,1.01,FROZEN_BETTABLE_1U,4,False
2026-09-16,line,0.5,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
2026-09-16,line,0.75,4,0,{},,0,0.0,,FROZEN_BETTABLE_1U,4,False
2026-09-16,line,1.0,3,0,{},,0,0.0,,FROZEN_BETTABLE_1U,3,False
