match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,candidate_side,intent_source,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
2920145,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,True,f007540b02ea384e1fbc,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""索伦蒂纳联"", ""away_team"": ""安高平"", ""competition"": ""瑞典乙北"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 0.89, ""away_water_hk"": 0.81, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""索伦蒂纳联"", ""receiving_team"": ""安高平"", ""giving_water"": 0.89, ""receiving_water"": 0.81, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",瑞典乙北,EVALUATED,N,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",f007540b02ea384e1fbc,,False,真实示弱/阻下,receiving,FLAT_LINE_GIVING_WATER_DROP,安高平,0.81,0.25,索伦蒂纳联,giving,0.89,安高平,receiving,0.25,0.81,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.07907986111111104,-0.1585622620194279,-0.14046926269115073,-0.07879181155013826,-0.01846522944629503,-0.0007703481776308307,0.0492,"{""team"": ""索伦蒂纳联"", ""water"": 0.89, ""EV_mean"": -0.04833333333333337, ""EV_p10"": -0.10972228357053498, ""P_EV_gt_0"": 0.1524, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""安高平"", ""water"": 0.81, ""EV_mean"": -0.07907986111111104, ""EV_p10"": -0.13798874619304846, ""P_EV_gt_0"": 0.0472, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3046632,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,False,d4f923bae54356f80978,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""斯盖乐夫提"", ""away_team"": ""铁克"", ""competition"": ""瑞典丙升"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",瑞典丙升,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",8e53170638aacfb5e938,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089117,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,False,4b97c1b4e849eeda651b,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""奥布兰德"", ""away_team"": ""SV赫梅林根"", ""competition"": ""德戊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",德戊,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",3fcca3b1849eca14181a,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089680,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,False,c64a08c794c9aadc64e2,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""科米利亚斯"", ""away_team"": ""施斯达奥"", ""competition"": ""西联杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",西联杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",90779ba68f18f40bac90,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089686,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,False,fafa3cb4cde8baad2a6b,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""泰拿沙"", ""away_team"": ""班尼法"", ""competition"": ""西联杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",西联杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",717504aec702453f3f38,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091511,2026-09-16,2026-09-17T01:30:00+08:00,2026-09-17T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.6,4.672,False,False,1e213a25b618cb552184,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""托马雷斯U19"", ""away_team"": ""乌特雷拉U19"", ""competition"": ""西青U19"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",西青U19,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",39f1efcb98d23bd868a2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012300,2026-09-16,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.85,4.922,False,False,0a7b37d81de273f2cd42,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""加里宁格勒波罗的海"", ""away_team"": ""圣彼得堡泽尼特"", ""competition"": ""俄超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",俄超,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",7fe87efeb38f595e3025,,False,平衡盘/等待临场确认,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012303,2026-09-16,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.85,4.922,False,True,6c218736031ec7aef36e,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""莫斯科火车头"", ""away_team"": ""苏维埃之翼"", ""competition"": ""俄超"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.88, ""away_water_hk"": 1.01, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""莫斯科火车头"", ""receiving_team"": ""苏维埃之翼"", ""giving_water"": 0.88, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",俄超,EVALUATED,C,,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",6c218736031ec7aef36e,,False,真实示弱/阻下,receiving,FLAT_LINE_GIVING_WATER_DROP,苏维埃之翼,1.01,0.5,莫斯科火车头,giving,0.88,苏维埃之翼,receiving,0.5,1.01,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.01074285714285711,-0.11692639913910668,-0.089790212006637,0.008474536258023857,0.10586875381159228,0.13342361535865765,0.5406,"{""team"": ""莫斯科火车头"", ""water"": 0.88, ""EV_mean"": -0.06537142857142858, ""EV_p10"": -0.15668349603723353, ""P_EV_gt_0"": 0.1774, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""苏维埃之翼"", ""water"": 1.01, ""EV_mean"": 0.01074285714285711, ""EV_p10"": -0.08706598022929352, ""P_EV_gt_0"": 0.5548, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089681,2026-09-16,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.85,4.922,False,False,2866df83cb00a73be49d,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""CD迪里奥"", ""away_team"": ""叁蔓堤罗"", ""competition"": ""西联杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",西联杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",2d50be1f09e2b1581afb,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089735,2026-09-16,2026-09-17T01:45:00+08:00,2026-09-17T01:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,4.85,4.922,False,False,57c78ef8eee62854d14e,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""森柏欧RJ"", ""away_team"": ""马杜雷拉"", ""competition"": ""里约杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",里约杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",065f3e99d12b53bd9d17,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046742,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,5b70c5b5a3e6abd87e76,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""阿特比森"", ""away_team"": ""维特泽"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",b43fc54a330c62cc6f06,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046743,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,cfe4c1b5cd9079c3d090,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""迪弗当日"", ""away_team"": ""史域夫"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",8c1894df85d50053dc4a,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046744,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,681d6c30a6f6f045c4ea,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""迪德朗日"", ""away_team"": ""卡尔杰"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",9f0609680480b581dcbf,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046746,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,22227005ab04c0e7bd1b,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""尼达克"", ""away_team"": ""竞赛联"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",b89915f8a2ec04176d09,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046747,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,a727c9736819bbbb6d42,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""施特拉森"", ""away_team"": ""拉米兰治"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",f031868d153ef61e934c,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046748,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,229b35a80219847a3f75,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""维多利亚路斯博"", ""away_team"": ""艾特贝鲁克"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",161528d46ab1639bdd4c,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046749,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,0541acb11356d823a485,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""沃尔弗丹格"", ""away_team"": ""蒙多夫"", ""competition"": ""卢森甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",卢森甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",84c070b2b60b7c9ab6ee,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916535,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,True,5d2a473c44967413f9ae,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""圣胡安圣马丁"", ""away_team"": ""特里斯顿"", ""competition"": ""阿乙"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.93, ""away_water_hk"": 0.89, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""圣胡安圣马丁"", ""receiving_team"": ""特里斯顿"", ""giving_water"": 0.93, ""receiving_water"": 0.89, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",阿乙,EVALUATED,N,,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",5d2a473c44967413f9ae,,False,阻下/下盘保护,receiving,FLAT_LINE_GIVING_WATER_RISE,特里斯顿,0.89,0.5,圣胡安圣马丁,giving,0.93,特里斯顿,receiving,0.5,0.89,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",-0.04959999999999998,-0.16673320400647246,-0.1408438970352014,-0.05025284030963051,0.04120358079095138,0.06645885178780497,0.2422,"{""team"": ""圣胡安圣马丁"", ""water"": 0.93, ""EV_mean"": -0.040514285714285725, ""EV_p10"": -0.13383209466102108, ""P_EV_gt_0"": 0.2818, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""特里斯顿"", ""water"": 0.89, ""EV_mean"": -0.04959999999999998, ""EV_p10"": -0.14584188581028945, ""P_EV_gt_0"": 0.243, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,
3089115,2026-09-16,2026-09-17T02:00:00+08:00,2026-09-17T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260916_205341,2026-09-16T20:54:00.717677+08:00,2026-09-16T20:49:42+08:00,2026-09-16T20:49:42+08:00,0.072,5.1,5.172,False,False,75912715cd1c68409821,,prior-2026-09-16-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-16T20:54:00.717677+08:00"", ""home_team"": ""TUS贝尔森布吕克"", ""away_team"": ""吕内堡"", ""competition"": ""德戊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-16T20:49:42+08:00"", ""last_confirmed_at"": ""2026-09-16T20:49:42+08:00"", ""run_id"": ""RUN_20260916_205341""}",德戊,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",d985239426d7f5c1c87c,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
