list_date,match_id,version,competition,match,fact_score,known_at_decision,new_after_decision,process_gap,error_hypothesis,preventability,evidence_confidence,research_hypothesis,review_status,decision_at,decision_hash,original_action_or_grade
2026-09-25,3061654,V4,玻利杯,学术DB vs 欧若拉,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,42f92b727e83ac7ba025,
2026-09-25,3061655,V3,玻利杯,国民波托斯 vs 阿拉维预备,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3061655,V4,玻利杯,国民波托斯 vs 阿拉维预备,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,b0c6d6ac5c494d209b48,
2026-09-25,3061656,V3,玻利杯,圣安东尼奥布鲁布鲁 vs 皇家帕托斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,e277e180a7e55608d58a,不投
2026-09-25,3061656,V4,玻利杯,圣安东尼奥布鲁布鲁 vs 皇家帕托斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,70960d50b577a707a282,
2026-09-25,3064936,V3,阿曼杯,斯莫尔 vs 迪赫弗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,30d155125db8dd2a6711,不投
2026-09-25,3064936,V4,阿曼杯,斯莫尔 vs 迪赫弗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,e94da48e1476653f4b4b,
2026-09-25,3064937,V3,阿曼杯,费加亚 vs 阿尔纳斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,c4366430168bd52d5960,不投
2026-09-25,3064937,V4,阿曼杯,费加亚 vs 阿尔纳斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,7576e44990b581454a73,
2026-09-25,3064948,V3,阿曼杯,伊卜里 vs 拿达,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,bcf807241159c50a5a33,不投
2026-09-25,3064948,V4,阿曼杯,伊卜里 vs 拿达,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,c6dddbf58f6a48661054,
2026-09-25,3064949,V3,阿曼杯,萨汉姆 vs 玛斯纳亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,94563524f187181e0a32,不投
2026-09-25,3064949,V4,阿曼杯,萨汉姆 vs 玛斯纳亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,3d7838b348c02606469c,
2026-09-25,3068150,V3,克亚乙,萨格勒布迪那摩B队 vs 扎达拉洛维,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,7670f1a19bfb67f59086,不投
2026-09-25,3068150,V4,克亚乙,萨格勒布迪那摩B队 vs 扎达拉洛维,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,78be618ab8946e03040d,
2026-09-25,3071530,V3,欧洲U20,意大利U20 vs 英格兰U20,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3071530,V4,欧洲U20,意大利U20 vs 英格兰U20,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,27d113b8ff0aaa00996b,
2026-09-25,3071533,V3,欧洲U20,德国U20 vs 法国U20,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3071533,V4,欧洲U20,德国U20 vs 法国U20,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,fae95b04a4217fb0cc8d,
2026-09-25,3071709,V3,厄瓜乙降,国家报队 vs 坎巴亚金融,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3071709,V4,厄瓜乙降,国家报队 vs 坎巴亚金融,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,248ba4dc63c6b2290a5a,
2026-09-25,3073288,V3,墨西乙,瓦拉塔曲通MFC vs 阿里卡老虎队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3073288,V4,墨西乙,瓦拉塔曲通MFC vs 阿里卡老虎队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,5a10cc9c2d5a8557d679,
2026-09-25,3073289,V3,墨西乙,查普利 vs PD坎昆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3073289,V4,墨西乙,查普利 vs PD坎昆,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,17c2a00bb8da878fad79,
2026-09-25,3074188,V3,巴拉甲秋,巴拉圭国民 vs 艾美利亚诺体育,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,9e1703451ede595830ab,不投
2026-09-25,3074188,V4,巴拉甲秋,巴拉圭国民 vs 艾美利亚诺体育,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,447652bd15d8e64520da,
2026-09-25,3074191,V3,巴拉甲秋,卢捷诺体育会 vs 亚松森瓜拉尼,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,4b778e90dd10bbf31080,不投
2026-09-25,3074191,V4,巴拉甲秋,卢捷诺体育会 vs 亚松森瓜拉尼,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a5ec6030cdf803c767e4,
2026-09-25,3079000,V3,西丁,多尼兹特贝 vs 瓦尔特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3079000,V4,西丁,多尼兹特贝 vs 瓦尔特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a66819dfcfb0248d9242,
2026-09-25,3082586,V3,俄乙B南升,巴尔瑙尔迪纳摩 vs 下诺夫哥罗德胜利,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3082586,V4,俄乙B南升,巴尔瑙尔迪纳摩 vs 下诺夫哥罗德胜利,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,7c0c6763ac60258a569a,
2026-09-25,3085351,V3,越南甲,胡志明市足球俱乐部 vs 范亨大学,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3085351,V4,越南甲,胡志明市足球俱乐部 vs 范亨大学,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,970be5d446e08619e661,
2026-09-25,3086062,V3,约旦甲,沙汉 vs 阿喀巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3086062,V4,约旦甲,沙汉 vs 阿喀巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,d0aa9537c144311699b5,
2026-09-25,3086063,V3,约旦甲,安曼FC vs 伊哈连姆沙,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3086063,V4,约旦甲,安曼FC vs 伊哈连姆沙,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,65cecb345ba45ae3941e,
2026-09-25,3086180,V3,印尼甲,巴厘巴板 vs 德扬FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3086180,V4,印尼甲,巴厘巴板 vs 德扬FC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a4b1035dca7a50003ad4,
2026-09-25,3086364,V3,芬乙D升,坦佩雷 vs 韦斯屈莱,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3086364,V4,芬乙D升,坦佩雷 vs 韦斯屈莱,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,289116015fdc9493696f,N
2026-09-25,3086928,V3,智利杯,科洛科洛 vs 奥达斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,f04691e95cec06d34007,不投
2026-09-25,3086928,V4,智利杯,科洛科洛 vs 奥达斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,03875ed50680fcb03be9,
2026-09-25,3088402,V3,西室内足,FC巴塞罗那室内足球队 vs 卡塔格纳室内足球队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3088402,V4,西室内足,FC巴塞罗那室内足球队 vs 卡塔格纳室内足球队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,6f87719ed7b7dccf5100,
2026-09-25,3088408,V3,西室内足,MRA纳瓦拉室内足球队 vs 帕尔马室内足球队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3088408,V4,西室内足,MRA纳瓦拉室内足球队 vs 帕尔马室内足球队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0ba55fa30686c6dabccb,
2026-09-25,3088940,V3,东盟杯,孟加拉国(中) vs 马来西亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,80fd552eae6edcf7f6dc,不投
2026-09-25,3088940,V4,东盟杯,孟加拉国(中) vs 马来西亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,3e8a62e01e9da5b8e25b,N
2026-09-25,3088941,V3,东盟杯,印度尼西亚 vs 新加坡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,d3fcf2b4126946d4f0db,可投
2026-09-25,3088941,V4,东盟杯,印度尼西亚 vs 新加坡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ae1f576b9ade1b7f0ad1,C
2026-09-25,3089792,V3,冰女超降,索尔阿克雷里女足 vs 弗拉姆女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089792,V4,冰女超降,索尔阿克雷里女足 vs 弗拉姆女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a9ff65643d749e7db0c5,
2026-09-25,3089793,V3,冰女超降,瓦路尔女足 vs 维京古尔女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089793,V4,冰女超降,瓦路尔女足 vs 维京古尔女足,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,bb0da99203579ad5756f,
2026-09-25,3089933,V3,渝超,梁平运虹队 vs 合川钓鱼城队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089933,V4,渝超,梁平运虹队 vs 合川钓鱼城队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,b899ed27c68652ea0bd1,
2026-09-25,3089934,V3,渝超,巫山红叶队 vs 石柱红队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089934,V4,渝超,巫山红叶队 vs 石柱红队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,c770cd8855bda4d85d0a,
2026-09-25,3089935,V3,渝超,江津润通动力队 vs 大足石刻队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089935,V4,渝超,江津润通动力队 vs 大足石刻队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,4ef80b36fa3f33935d23,
2026-09-25,3089936,V3,渝超,万州飞马队 vs 北碚缙云队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3089936,V4,渝超,万州飞马队 vs 北碚缙云队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0eac374befe5edca7f29,
2026-09-25,3091495,V3,国际友谊,澳大利亚 vs 巴西,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3091495,V4,国际友谊,澳大利亚 vs 巴西,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,8d0939bc91ff83877264,C
2026-09-25,3091778,V3,也统杯,沃达特 vs 舒亚萨纳,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,910656706ac4b1acbf87,不投
2026-09-25,3091778,V4,也统杯,沃达特 vs 舒亚萨纳,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,1f7ff4b31c7cc3e990fc,
2026-09-25,3091799,V3,孟加拉联,法基拉普尔年轻人 vs 穆罕默德SC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3091799,V4,孟加拉联,法基拉普尔年轻人 vs 穆罕默德SC,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,192b5e2675790b7664d8,
2026-09-25,3092436,V3,中北美国联,牙买加 vs 危地马拉,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,6f88bb248343bbe71da9,不投
2026-09-25,3092436,V4,中北美国联,牙买加 vs 危地马拉,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,4ec69cfe7f1937bc93ac,
2026-09-25,3092437,V3,中北美国联,洪都拉斯 vs 苏里南,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,e07e1d02d2ebd4a9b8f9,不投
2026-09-25,3092437,V4,中北美国联,洪都拉斯 vs 苏里南,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,6ebb1290fd2c66638631,N
2026-09-25,3092460,V3,中北美国联,百慕大群岛 vs 瓜德罗普,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,6a002a123588ca00cda7,可投
2026-09-25,3092460,V4,中北美国联,百慕大群岛 vs 瓜德罗普,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,2a19a768a833ed587773,
2026-09-25,3092461,V3,中北美国联,巴巴多斯 vs 圣卢西亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,4a9c6da0566f40b2114d,可投
2026-09-25,3092461,V4,中北美国联,巴巴多斯 vs 圣卢西亚,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,85f432ffddd4eda775fe,
2026-09-25,3092472,V3,中北美国联,格林纳达 vs 古巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,86009f6b53e9c918bf86,不投
2026-09-25,3092472,V4,中北美国联,格林纳达 vs 古巴,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ddc0bf58e47fb2ef90c3,
2026-09-25,3092473,V3,中北美国联,博奈尔 vs 圣基茨和尼维斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45+08:00,b9635608a2f7906ab73a,不投
2026-09-25,3092473,V4,中北美国联,博奈尔 vs 圣基茨和尼维斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a133a44ddc55ff9bfd21,
2026-09-25,3092968,V3,德戊,阿莎芬堡 vs 巴伐利亚霍夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092968,V4,德戊,阿莎芬堡 vs 巴伐利亚霍夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,5aba6a5b002943db109d,
2026-09-25,3092969,V3,德戊,DJK盖本巴赫 vs 幸运雷根斯堡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092969,V4,德戊,DJK盖本巴赫 vs 幸运雷根斯堡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,9ab76df1b73db41d4cd1,
2026-09-25,3092970,V3,德戊,纽德罗森菲尔德 vs DJK鲍思高班贝格,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092970,V4,德戊,纽德罗森菲尔德 vs DJK鲍思高班贝格,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a532fca54296403dbcc4,
2026-09-25,3092971,V3,德戊,印戈斯塔德青年队 vs DJK阿默,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092971,V4,德戊,印戈斯塔德青年队 vs DJK阿默,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a6ca528a2dc0a11d33b8,
2026-09-25,3092972,V3,德戊,SV埃尔巴赫 vs 皮平斯列特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092972,V4,德戊,SV埃尔巴赫 vs 皮平斯列特,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,92b8f6f86c375c0ac677,
2026-09-25,3092973,V3,德戊,罗森海姆1860 vs TSV科特恩,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092973,V4,德戊,罗森海姆1860 vs TSV科特恩,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,85c621916e9b1aba12cc,
2026-09-25,3092974,V3,德戊,海利 vs 施瓦伊格,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092974,V4,德戊,海利 vs 施瓦伊格,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,975d1130e33b0055b098,
2026-09-25,3092975,V3,斯伐丙,米亚瓦斯巴达 vs 贾巴斯柯沃,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092975,V4,斯伐丙,米亚瓦斯巴达 vs 贾巴斯柯沃,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,1a51ec59baafe3990f93,
2026-09-25,3092976,V3,斯伐丙,科马尔诺二队 vs FC普列维扎,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092976,V4,斯伐丙,科马尔诺二队 vs FC普列维扎,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,a8e813a7d092867d3aa5,
2026-09-25,3092977,V3,斯伐丙,斯拉维亚克思雀 vs 梅泽夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092977,V4,斯伐丙,斯拉维亚克思雀 vs 梅泽夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,4c8d47276ddd768233eb,
2026-09-25,3092978,V3,波兰丙,华沙普洛克B队 vs 比亚韦斯托克雅盖隆B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092978,V4,波兰丙,华沙普洛克B队 vs 比亚韦斯托克雅盖隆B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,8ea16ae415ff4fd70e4f,
2026-09-25,3092979,V3,波兰丙,斯维特 vs 罗姆查,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092979,V4,波兰丙,斯维特 vs 罗姆查,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,3c385a3c266b48d7b4c5,
2026-09-25,3092980,V3,波兰丙,维亚扎布基 vs 姆拉维安卡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092980,V4,波兰丙,维亚扎布基 vs 姆拉维安卡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,531e1e18166c67bfbb5b,
2026-09-25,3092981,V3,波兰丙,克拉科夫B队 vs 波拉尼,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092981,V4,波兰丙,克拉科夫B队 vs 波拉尼,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,fa0e328ea510bb1e093e,
2026-09-25,3092982,V3,波兰丙,MKS李曼欧 vs W.登比察,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092982,V4,波兰丙,MKS李曼欧 vs W.登比察,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,cdd70216b01923bf0661,
2026-09-25,3092983,V3,德戊,萨伦多夫赫塔 vs 瑞尼肯多弗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092983,V4,德戊,萨伦多夫赫塔 vs 瑞尼肯多弗,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,1d0b33e97fc181b8bc8b,
2026-09-25,3092984,V3,德戊,塔比柏林 vs 利希滕贝格47,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092984,V4,德戊,塔比柏林 vs 利希滕贝格47,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,e31fce011f9918586f51,
2026-09-25,3092985,V3,德戊,安高维斯马 vs 罗斯托克B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092985,V4,德戊,安高维斯马 vs 罗斯托克B队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,f3725ef82276f1696d64,
2026-09-25,3092986,V3,德戊,奥尔巴赫 vs 艾伦堡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092986,V4,德戊,奥尔巴赫 vs 艾伦堡,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,0860f25f59d100af8656,
2026-09-25,3092987,V3,德戊,SG联盟 vs VFL哈雷,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092987,V4,德戊,SG联盟 vs VFL哈雷,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ee1fb5b0d9cef1c5831b,
2026-09-25,3092988,V3,德戊,霍恩韦斯特特 vs 卢贝克,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092988,V4,德戊,霍恩韦斯特特 vs 卢贝克,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,54f8ae913421bd0e8b4b,
2026-09-25,3092989,V3,德戊,乌特弗拉肯巴赫 vs 斯塔德阿伦道夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092989,V4,德戊,乌特弗拉肯巴赫 vs 斯塔德阿伦道夫,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,2178c4a714bd0be0e6d6,
2026-09-25,3092990,V3,德戊,普福尔茨海姆 vs 卡尔斯鲁厄青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092990,V4,德戊,普福尔茨海姆 vs 卡尔斯鲁厄青年队,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,ced7f4b92e0b9b8fd9c9,
2026-09-25,3092991,V3,墨西U21,亚特兰特U21 vs 蒙特雷U21,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092991,V4,墨西U21,亚特兰特U21 vs 蒙特雷U21,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,bfe1c6e6b4dfd0315bbd,
2026-09-25,3092992,V3,墨西U21,堤华纳U21 vs 阿特拉斯U21,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092992,V4,墨西U21,堤华纳U21 vs 阿特拉斯U21,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,baa51164f96b00bcb50e,
2026-09-25,3092993,V3,德戊,霍尔济姆SG vs SV索尼克斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092993,V4,德戊,霍尔济姆SG vs SV索尼克斯,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,c2d782215e56afa12f3f,
2026-09-25,3092994,V3,埃及甲,霍尔比 vs 坦塔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,,,
2026-09-25,3092994,V4,埃及甲,霍尔比 vs 坦塔,,not reconstructed from future result,,,UNKNOWN,unknown,low,,PENDING_RESULT,2026-09-25T09:06:45.777321+08:00,da7922b15b65353fcdd7,
