version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V3,2026-09-20,3023493,2026-09-20T22:30:00+08:00,其他时段,<=2h,0.651,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2996159,2026-09-20T22:45:00+08:00,其他时段,<=2h,0.901,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2913150,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2913148,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2913153,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2913147,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2913151,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2912905,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3041188,2026-09-20T23:30:00+08:00,其他时段,<=2h,1.651,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2993800,2026-09-21T00:00:00+08:00,其他时段,>2h-4h,2.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3014523,2026-09-21T00:15:00+08:00,其他时段,>2h-4h,2.401,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3003582,2026-09-21T00:30:00+08:00,其他时段,>2h-4h,2.651,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3013711,2026-09-21T00:30:00+08:00,其他时段,>2h-4h,2.651,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3030155,2026-09-21T01:00:00+08:00,其他时段,>2h-4h,3.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3026733,2026-09-21T01:00:00+08:00,其他时段,>2h-4h,3.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3005398,2026-09-21T01:15:00+08:00,其他时段,>2h-4h,3.401,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3040751,2026-09-21T01:30:00+08:00,其他时段,>2h-4h,3.651,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,2997527,2026-09-21T02:00:00+08:00,其他时段,>4h-8h,4.151,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-20,3050934,2026-09-21T02:30:00+08:00,其他时段,>4h-8h,4.651,可投,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3013707,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2912277,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3062848,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3008240,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2996158,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3012519,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,A,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3041564,2026-09-20T20:30:00+08:00,其他时段,>8h-12h,11.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3003895,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2993799,2026-09-20T21:00:00+08:00,其他时段,>12h,12.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3026736,2026-09-20T22:00:00+08:00,其他时段,<=2h,0.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2920152,2026-09-20T22:00:00+08:00,其他时段,<=2h,0.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2998249,2026-09-20T22:00:00+08:00,其他时段,<=2h,0.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3014081,2026-09-20T22:15:00+08:00,其他时段,<=2h,0.401,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3023487,2026-09-20T22:30:00+08:00,其他时段,<=2h,0.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3023493,2026-09-20T22:30:00+08:00,其他时段,<=2h,0.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2998488,2026-09-20T22:45:00+08:00,其他时段,<=2h,0.901,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3036439,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2912901,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2912905,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3055053,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2913153,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3012522,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2940751,2026-09-20T23:00:00+08:00,其他时段,<=2h,1.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2995349,2026-09-20T23:15:00+08:00,其他时段,<=2h,1.401,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3005791,2026-09-20T23:30:00+08:00,其他时段,<=2h,1.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2948489,2026-09-21T00:00:00+08:00,其他时段,>2h-4h,2.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3013711,2026-09-21T00:30:00+08:00,其他时段,>2h-4h,2.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3036435,2026-09-21T00:30:00+08:00,其他时段,>2h-4h,2.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3092187,2026-09-21T00:30:00+08:00,其他时段,>2h-4h,2.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3023491,2026-09-21T01:00:00+08:00,其他时段,>2h-4h,3.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3018818,2026-09-21T01:30:00+08:00,其他时段,>2h-4h,3.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3040751,2026-09-21T01:30:00+08:00,其他时段,>2h-4h,3.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3035915,2026-09-21T01:30:00+08:00,其他时段,>2h-4h,3.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2962650,2026-09-21T01:45:00+08:00,其他时段,>2h-4h,3.901,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3027030,2026-09-21T02:00:00+08:00,其他时段,>4h-8h,4.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2916682,2026-09-21T02:00:00+08:00,其他时段,>4h-8h,4.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3003155,2026-09-21T02:15:00+08:00,其他时段,>4h-8h,4.401,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3005788,2026-09-21T02:15:00+08:00,其他时段,>4h-8h,4.401,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3014903,2026-09-21T02:30:00+08:00,其他时段,>4h-8h,4.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3050934,2026-09-21T02:30:00+08:00,其他时段,>4h-8h,4.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3091905,2026-09-21T02:30:00+08:00,其他时段,>4h-8h,4.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2993795,2026-09-21T02:45:00+08:00,其他时段,>4h-8h,4.901,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2910899,2026-09-21T03:00:00+08:00,其他时段,>4h-8h,5.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2910906,2026-09-21T03:00:00+08:00,其他时段,>4h-8h,5.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2916689,2026-09-21T03:00:00+08:00,其他时段,>4h-8h,5.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3023488,2026-09-21T03:30:00+08:00,其他时段,>4h-8h,5.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2916688,2026-09-21T03:30:00+08:00,其他时段,>4h-8h,5.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2962649,2026-09-21T04:00:00+08:00,04:00-10:00,>4h-8h,6.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3041917,2026-09-21T05:00:00+08:00,04:00-10:00,>4h-8h,7.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3061650,2026-09-21T05:15:00+08:00,04:00-10:00,>4h-8h,7.401,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2910900,2026-09-21T05:30:00+08:00,04:00-10:00,>4h-8h,7.651,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3074185,2026-09-21T05:30:00+08:00,04:00-10:00,>4h-8h,7.651,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2962640,2026-09-21T06:15:00+08:00,04:00-10:00,>8h-12h,8.401,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2908802,2026-09-21T07:00:00+08:00,04:00-10:00,>8h-12h,9.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2957055,2026-09-21T07:05:00+08:00,04:00-10:00,>8h-12h,9.234,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2997417,2026-09-21T08:00:00+08:00,04:00-10:00,>8h-12h,10.151,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2956828,2026-09-20T12:00:00+08:00,其他时段,>2h-4h,3.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3000080,2026-09-20T16:00:00+08:00,其他时段,>4h-8h,7.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3001187,2026-09-20T16:00:00+08:00,其他时段,>4h-8h,7.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3071096,2026-09-20T16:00:00+08:00,其他时段,>4h-8h,7.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3062847,2026-09-20T16:30:00+08:00,其他时段,>4h-8h,7.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3082973,2026-09-20T17:30:00+08:00,其他时段,>8h-12h,8.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2929734,2026-09-20T18:00:00+08:00,其他时段,>8h-12h,9.347,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2996157,2026-09-20T18:15:00+08:00,其他时段,>8h-12h,9.597,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3019138,2026-09-20T19:30:00+08:00,其他时段,>8h-12h,10.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,3019140,2026-09-20T19:30:00+08:00,其他时段,>8h-12h,10.847,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-20,2912278,2026-09-20T20:00:00+08:00,其他时段,>8h-12h,11.347,C,PREMATCH_ONLY,1,,,,True
