version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V3,2026-09-19,3013702,2026-09-19T22:15:00+08:00,其他时段,>8h-12h,8.118,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3026059,2026-09-19T22:30:00+08:00,其他时段,>8h-12h,8.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2996153,2026-09-19T22:30:00+08:00,其他时段,>8h-12h,8.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3091946,2026-09-20T00:00:00+08:00,其他时段,>8h-12h,9.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3039897,2026-09-20T00:00:00+08:00,其他时段,>8h-12h,9.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3018820,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3003897,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3014082,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3013704,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3040746,2026-09-20T01:30:00+08:00,其他时段,>8h-12h,11.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3051313,2026-09-20T02:30:00+08:00,其他时段,>12h,12.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2995346,2026-09-20T02:45:00+08:00,其他时段,>12h,12.618,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2995344,2026-09-20T02:45:00+08:00,其他时段,>12h,12.618,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2995347,2026-09-20T02:45:00+08:00,其他时段,>12h,12.618,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2996156,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3014897,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3013709,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,3023492,2026-09-20T03:30:00+08:00,其他时段,>12h,13.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2942621,2026-09-20T07:00:00+08:00,04:00-10:00,>12h,16.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2908790,2026-09-20T07:30:00+08:00,04:00-10:00,>12h,17.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2908797,2026-09-20T08:30:00+08:00,04:00-10:00,>12h,18.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2908795,2026-09-20T08:30:00+08:00,04:00-10:00,>12h,18.368,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2942620,2026-09-20T09:00:00+08:00,04:00-10:00,>12h,18.868,可投,PREMATCH_ONLY,1,,,,True
V3,2026-09-19,2908799,2026-09-20T09:30:00+08:00,04:00-10:00,>12h,19.368,可投,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2925534,2026-09-19T15:30:00+08:00,其他时段,<=2h,1.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3091327,2026-09-19T15:30:00+08:00,其他时段,<=2h,1.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3046422,2026-09-19T16:00:00+08:00,其他时段,<=2h,1.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3062842,2026-09-19T16:30:00+08:00,其他时段,>2h-4h,2.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3000469,2026-09-19T17:30:00+08:00,其他时段,>2h-4h,3.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3000074,2026-09-19T17:30:00+08:00,其他时段,>2h-4h,3.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3001181,2026-09-19T17:30:00+08:00,其他时段,>2h-4h,3.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3000468,2026-09-19T18:00:00+08:00,其他时段,>2h-4h,3.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3055051,2026-09-19T18:00:00+08:00,其他时段,>2h-4h,3.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2929730,2026-09-19T18:00:00+08:00,其他时段,>2h-4h,3.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3086967,2026-09-19T18:00:00+08:00,其他时段,>2h-4h,3.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3014522,2026-09-19T19:00:00+08:00,其他时段,>4h-8h,4.868,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3074348,2026-09-19T19:00:00+08:00,其他时段,>4h-8h,4.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3008239,2026-09-19T19:30:00+08:00,其他时段,>4h-8h,5.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3008243,2026-09-19T19:30:00+08:00,其他时段,>4h-8h,5.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2951660,2026-09-19T19:30:00+08:00,其他时段,>4h-8h,5.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3051962,2026-09-19T19:30:00+08:00,其他时段,>4h-8h,5.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3026056,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3043678,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3043683,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2998118,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3062844,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3086175,2026-09-19T20:00:00+08:00,其他时段,>4h-8h,5.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3020005,2026-09-19T20:45:00+08:00,其他时段,>4h-8h,6.618,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3040752,2026-09-19T21:00:00+08:00,其他时段,>4h-8h,6.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2912282,2026-09-19T21:00:00+08:00,其他时段,>4h-8h,6.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3091971,2026-09-19T21:00:00+08:00,其他时段,>4h-8h,6.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2914710,2026-09-19T21:00:00+08:00,其他时段,>4h-8h,6.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3039893,2026-09-19T21:00:00+08:00,其他时段,>4h-8h,6.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3017905,2026-09-19T21:30:00+08:00,其他时段,>4h-8h,7.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3008238,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3008241,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3008246,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3085209,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2912899,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3007106,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3007109,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3007112,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3007662,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3007673,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3026735,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3027776,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3002262,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,A,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2913146,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3089851,2026-09-19T22:00:00+08:00,其他时段,>4h-8h,7.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3013702,2026-09-19T22:15:00+08:00,其他时段,>8h-12h,8.118,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3014518,2026-09-19T22:30:00+08:00,其他时段,>8h-12h,8.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3026059,2026-09-19T22:30:00+08:00,其他时段,>8h-12h,8.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2996472,2026-09-19T22:30:00+08:00,其他时段,>8h-12h,8.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2921941,2026-09-19T23:00:00+08:00,其他时段,>8h-12h,8.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2997531,2026-09-19T23:00:00+08:00,其他时段,>8h-12h,8.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2912281,2026-09-19T23:30:00+08:00,其他时段,>8h-12h,9.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3005789,2026-09-19T23:30:00+08:00,其他时段,>8h-12h,9.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3041562,2026-09-19T23:45:00+08:00,其他时段,>8h-12h,9.618,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3000821,2026-09-20T00:00:00+08:00,其他时段,>8h-12h,9.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3091946,2026-09-20T00:00:00+08:00,其他时段,>8h-12h,9.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3003897,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3013704,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3014080,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3014082,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3036433,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3019536,2026-09-20T00:30:00+08:00,其他时段,>8h-12h,10.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3001615,2026-09-20T01:00:00+08:00,其他时段,>8h-12h,10.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3004992,2026-09-20T01:00:00+08:00,其他时段,>8h-12h,10.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3089855,2026-09-20T01:00:00+08:00,其他时段,>8h-12h,10.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3040746,2026-09-20T01:30:00+08:00,其他时段,>8h-12h,11.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3011405,2026-09-20T01:30:00+08:00,其他时段,>8h-12h,11.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2996155,2026-09-20T02:00:00+08:00,其他时段,>8h-12h,11.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2934814,2026-09-20T02:00:00+08:00,其他时段,>8h-12h,11.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3003156,2026-09-20T02:15:00+08:00,其他时段,>12h,12.118,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3005790,2026-09-20T02:15:00+08:00,其他时段,>12h,12.118,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3091695,2026-09-20T02:30:00+08:00,其他时段,>12h,12.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2916695,2026-09-20T02:30:00+08:00,其他时段,>12h,12.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3057184,2026-09-20T02:30:00+08:00,其他时段,>12h,12.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2995344,2026-09-20T02:45:00+08:00,其他时段,>12h,12.618,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2914410,2026-09-20T02:45:00+08:00,其他时段,>12h,12.618,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2910898,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3011866,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3089857,2026-09-20T03:00:00+08:00,其他时段,>12h,12.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3087988,2026-09-20T03:30:00+08:00,其他时段,>12h,13.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2910902,2026-09-20T04:00:00+08:00,04:00-10:00,>12h,13.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2962648,2026-09-20T06:00:00+08:00,04:00-10:00,>12h,15.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3042562,2026-09-20T07:00:00+08:00,04:00-10:00,>12h,16.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2942623,2026-09-20T07:00:00+08:00,04:00-10:00,>12h,16.868,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3011860,2026-09-20T07:10:00+08:00,04:00-10:00,>12h,17.034,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908790,2026-09-20T07:30:00+08:00,04:00-10:00,>12h,17.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2910905,2026-09-20T07:30:00+08:00,04:00-10:00,>12h,17.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908793,2026-09-20T08:30:00+08:00,04:00-10:00,>12h,18.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908794,2026-09-20T08:30:00+08:00,04:00-10:00,>12h,18.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908798,2026-09-20T09:30:00+08:00,04:00-10:00,>12h,19.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908799,2026-09-20T09:30:00+08:00,04:00-10:00,>12h,19.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,2908800,2026-09-20T09:30:00+08:00,04:00-10:00,>12h,19.368,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-19,3046026,2026-09-19T11:00:00+08:00,其他时段,>2h-4h,2.36,C,PREMATCH_ONLY,1,,,,True
