version,list_date,match_id,kickoff_at,time_bucket,quote_age_bucket,hours_from_last_refresh_to_kickoff,grade_or_action,settlement_status,sample,effective_win_rate,pnl_1u,roi,monitoring_only
V4,2026-09-18,3005392,2026-09-19T02:00:00+08:00,其他时段,>8h-12h,10.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3000948,2026-09-19T02:15:00+08:00,其他时段,>8h-12h,10.282,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3018814,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,A,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3014077,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3017907,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3003159,2026-09-19T02:30:00+08:00,其他时段,>8h-12h,10.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2995348,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3003575,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2939055,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019529,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019531,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019533,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3019534,2026-09-19T02:45:00+08:00,其他时段,>8h-12h,10.782,B,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3013706,2026-09-19T03:00:00+08:00,其他时段,>8h-12h,11.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3089847,2026-09-19T03:30:00+08:00,其他时段,>8h-12h,11.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2940194,2026-09-19T06:30:00+08:00,04:00-10:00,>12h,14.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,2940186,2026-09-19T07:30:00+08:00,04:00-10:00,>12h,15.532,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3042565,2026-09-19T10:00:00+08:00,其他时段,>12h,18.032,C,PREMATCH_ONLY,1,,,,True
V4,2026-09-18,3000081,2026-09-18T12:00:00+08:00,其他时段,>4h-8h,4.174,C,PREMATCH_ONLY,1,,,,True
