match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,started_lock,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,frozen_selection_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3081617,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,True,76b6740ea7c2fb7243d0,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""安耶巴"", ""away_team"": ""拉各斯竞技"", ""competition"": ""尼日超"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.88, ""away_water_hk"": 0.82, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""安耶巴"", ""receiving_team"": ""拉各斯竞技"", ""giving_water"": 0.88, ""receiving_water"": 0.82, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,EVALUATED,N,,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",76b6740ea7c2fb7243d0,,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,安耶巴,0.88,0.75,拉各斯竞技,receiving,0.82,安耶巴,giving,-0.75,0.88,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",-0.06399999999999995,-0.1901659409124456,-0.1645655949133879,-0.06250769568178677,0.03263207510114591,0.062073050826028486,0.213,"{""team"": ""安耶巴"", ""water"": 0.88, ""EV_mean"": -0.06399999999999995, ""EV_p10"": -0.16359116328943213, ""P_EV_gt_0"": 0.2088, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""拉各斯竞技"", ""water"": 0.82, ""EV_mean"": -0.06700000000000003, ""EV_p10"": -0.16124390503683933, ""P_EV_gt_0"": 0.1836, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3081618,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,True,87c058529de037b31604,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""拉各斯"", ""away_team"": ""卡诺支柱"", ""competition"": ""尼日超"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 1.08, ""away_water_hk"": 0.62, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""拉各斯"", ""receiving_team"": ""卡诺支柱"", ""giving_water"": 1.08, ""receiving_water"": 0.62, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,EVALUATED,N,,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE""]",87c058529de037b31604,,False,诱上/阻下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_RESISTANCE,receiving,卡诺支柱,0.62,0.25,拉各斯,giving,1.08,卡诺支柱,receiving,0.25,0.62,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.1598958333333333,-0.2305267902528158,-0.21465632521217953,-0.15925178034693815,-0.10407429745255292,-0.09054770637782705,0.0,"{""team"": ""拉各斯"", ""water"": 1.08, ""EV_mean"": 0.03215277777777781, ""EV_p10"": -0.03756472660574617, ""P_EV_gt_0"": 0.7072, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡诺支柱"", ""water"": 0.62, ""EV_mean"": -0.1598958333333333, ""EV_p10"": -0.21657241972297434, ""P_EV_gt_0"": 0.0, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3081619,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,06818b0609a20f67a6d7,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""卡瓦拉联"", ""away_team"": ""纳莎拉瓦"", ""competition"": ""尼日超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",3d988ec08cbd833cc7b6,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081620,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,240449fe76bc3d96d722,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""尼日尔FC"", ""away_team"": ""瓦里狼"", ""competition"": ""尼日超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",adb0e2c9041261559ede,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081621,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,True,a3a85ca389dca9744aa7,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""埃努古流浪者"", ""away_team"": ""瑞切尔"", ""competition"": ""尼日超"", ""home_handicap_signed"": 1.25, ""away_handicap_signed"": -1.25, ""home_water_hk"": 0.9, ""away_water_hk"": 0.8, ""titan_home_handicap_signed"": 1.25, ""titan_away_handicap_signed"": -1.25, ""giving_team"": ""埃努古流浪者"", ""receiving_team"": ""瑞切尔"", ""giving_water"": 0.9, ""receiving_water"": 0.8, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,EVALUATED,N,,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",a3a85ca389dca9744aa7,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,瑞切尔,0.8,1.25,埃努古流浪者,giving,0.9,瑞切尔,receiving,1.25,0.8,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.09433962264150941,-0.2720447416329759,-0.23207542357216604,-0.09247351835361195,0.046170190476831796,0.08470544179975759,0.1952,"{""team"": ""埃努古流浪者"", ""water"": 0.9, ""EV_mean"": -0.03396226415094336, ""EV_p10"": -0.18342815913949964, ""P_EV_gt_0"": 0.3786, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""瑞切尔"", ""water"": 0.8, ""EV_mean"": -0.09433962264150941, ""EV_p10"": -0.23352536285538988, ""P_EV_gt_0"": 0.2042, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3081623,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,True,e8b2974616d4191ba2f1,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""射击之星"", ""away_team"": ""卡齐纳联"", ""competition"": ""尼日超"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 0.72, ""away_water_hk"": 0.98, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""射击之星"", ""receiving_team"": ""卡齐纳联"", ""giving_water"": 0.72, ""receiving_water"": 0.98, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",尼日超,EVALUATED,C,,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",e8b2974616d4191ba2f1,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,卡齐纳联,0.98,1.0,射击之星,giving,0.72,卡齐纳联,receiving,1.0,0.98,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.05736842105263157,-0.11233216519778388,-0.07274814092164628,0.057600055827352614,0.1876492194890994,0.22299751240814314,0.722,"{""team"": ""射击之星"", ""water"": 0.72, ""EV_mean"": -0.16526315789473683, ""EV_p10"": -0.2780764200686371, ""P_EV_gt_0"": 0.0296, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""卡齐纳联"", ""water"": 0.98, ""EV_mean"": 0.05736842105263157, ""EV_p10"": -0.06799387560428938, ""P_EV_gt_0"": 0.7216, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3094657,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,f4c5127f22eb5e8ca10e,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""查卡里塔青年后备队"", ""away_team"": ""卡塞罗斯学生队后备队"", ""competition"": ""阿后备"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",阿后备,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",2fb907821e3efbd36b22,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094696,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,db53b12b9606ae86e073,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""阿马格罗后备队"", ""away_team"": ""阿尔米兰提布朗后备队"", ""competition"": ""阿后备"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",阿后备,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",e02499da32aa542fc2d8,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094733,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,48e31db4481f969c66ca,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""FC西伯利亚人"", ""away_team"": ""ACS谢普希B队"", ""competition"": ""罗丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",罗丙,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",c15095746056084776ca,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094681,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,7c5991f0fa3d74292d8a,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""SD乌迪内"", ""away_team"": ""哈迪纳"", ""competition"": ""斯亚丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",斯亚丙,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",644a31d6a49dd673eb79,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092809,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,35fb1631a34d6f9c6ed5,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""穆尔西亚U19"", ""away_team"": ""苏格兰U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",国际友谊,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",8b9cb487888c4a0cb6b0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086456,2026-09-23,2026-09-23T23:00:00+08:00,2026-09-23T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,2.538,2.628,False,False,afcec187d8a67331d926,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""利贝雷茨女足"", ""away_team"": ""罗森博格女足"", ""competition"": ""女欧罗巴杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",女欧罗巴杯,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",b5422cc494b670c92bcb,,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094654,2026-09-23,2026-09-23T23:30:00+08:00,2026-09-23T23:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,3.038,3.128,False,False,811b95a87cfc21b06457,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""吉特拉女足"", ""away_team"": ""MFA萨尔格里斯女足"", ""competition"": ""立陶女甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",立陶女甲,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",2132e678fce29eb1aa17,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086454,2026-09-23,2026-09-23T23:30:00+08:00,2026-09-23T23:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,3.038,3.128,False,True,577cdce70ba2cd6ee26b,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""赫尔辛基女足"", ""away_team"": ""SK布兰女足"", ""competition"": ""女欧罗巴杯"", ""home_handicap_signed"": -1.5, ""away_handicap_signed"": 1.5, ""home_water_hk"": 0.94, ""away_water_hk"": 0.76, ""titan_home_handicap_signed"": -1.5, ""titan_away_handicap_signed"": 1.5, ""giving_team"": ""SK布兰女足"", ""receiving_team"": ""赫尔辛基女足"", ""giving_water"": 0.76, ""receiving_water"": 0.94, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",女欧罗巴杯,EVALUATED,N,,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",577cdce70ba2cd6ee26b,,False,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,赫尔辛基女足,0.94,1.5,SK布兰女足,giving,0.76,赫尔辛基女足,receiving,1.5,0.94,"{""W"": 0.40625, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.59375}",-0.21187500000000004,-0.48268821918688637,-0.4263049569634612,-0.21764389926423977,0.005239180036896496,0.07119793428130183,0.1054,"{""team"": ""SK布兰女足"", ""water"": 0.76, ""EV_mean"": 0.044999999999999984, ""EV_p10"": -0.15774101144015862, ""P_EV_gt_0"": 0.6242, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""赫尔辛基女足"", ""water"": 0.94, ""EV_mean"": -0.21187500000000004, ""EV_p10"": -0.420191887952171, ""P_EV_gt_0"": 0.0936, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,,,,,,,,,
3084258,2026-09-23,2026-09-24T00:00:00+08:00,2026-09-24T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,3.538,3.628,False,False,32604cf3682a868818e3,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""格鲁德"", ""away_team"": ""莫斯"", ""competition"": ""挪威杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",挪威杯,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",a765ca1a01da6e1b5568,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072798,2026-09-23,2026-09-24T00:00:00+08:00,2026-09-24T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,3.538,3.628,False,False,b7c42e02f305d70ff72f,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""桑德维肯斯IF女足"", ""away_team"": ""乌美亚女足"", ""competition"": ""女瑞典杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",女瑞典杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",208319c98c942e3c47e1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072801,2026-09-23,2026-09-24T00:00:00+08:00,2026-09-24T00:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,3.538,3.628,False,False,251c7d42da03ecbb0e1a,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""渥那模女足"", ""away_team"": ""克里斯提斯塔女足"", ""competition"": ""女瑞典杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",女瑞典杯,MISSING_DATA,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",08aca2ccf00239b4439f,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
