match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,frozen_selection_lock,real_money,started_lock,score,result,pnl_1u,settlement_status,result_state,result_source,settlement_updated_at,settlement
3094743,2026-09-23,2026-09-24T01:00:00+08:00,2026-09-24T01:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,4.538,4.628,False,True,172137d4c8b629b77802,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""秘鲁U19"", ""away_team"": ""阿根廷U19"", ""competition"": ""国际友谊"", ""home_handicap_signed"": -1.0, ""away_handicap_signed"": 1.0, ""home_water_hk"": 0.96, ""away_water_hk"": 0.86, ""titan_home_handicap_signed"": -1.0, ""titan_away_handicap_signed"": 1.0, ""giving_team"": ""阿根廷U19"", ""receiving_team"": ""秘鲁U19"", ""giving_water"": 0.86, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",国际友谊,EVALUATED,C,,172137d4c8b629b77802,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,秘鲁U19,0.96,1.0,阿根廷U19,giving,0.86,秘鲁U19,receiving,1.0,0.96,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",0.04894736842105257,-0.11229912453873842,-0.07456426514703218,0.04896260437943101,0.1739409072222009,0.20908775792225315,0.6914,"{""team"": ""阿根廷U19"", ""water"": 0.86, ""EV_mean"": -0.11552631578947364, ""EV_p10"": -0.23839012741932608, ""P_EV_gt_0"": 0.1092, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""秘鲁U19"", ""water"": 0.96, ""EV_mean"": 0.04894736842105257, ""EV_p10"": -0.08095398171575019, ""P_EV_gt_0"": 0.6924, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,,
3074943,2026-09-23,2026-09-24T01:10:00+08:00,2026-09-24T01:10:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,4.705,4.794,False,True,871ce4ed616f6539a122,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""迪莫纳体育"", ""away_team"": ""玛拉基亚"", ""competition"": ""以乙南"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.71, ""away_water_hk"": 0.99, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""迪莫纳体育"", ""receiving_team"": ""玛拉基亚"", ""giving_water"": 0.71, ""receiving_water"": 0.99, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",以乙南,EVALUATED,C,,871ce4ed616f6539a122,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,玛拉基亚,0.99,0.5,迪莫纳体育,giving,0.71,玛拉基亚,receiving,0.5,0.99,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.0006857142857142895,-0.12070727263812853,-0.09352452238088044,0.0008116941268825895,0.0943513522644277,0.1224724237772441,0.5038,"{""team"": ""迪莫纳体育"", ""water"": 0.71, ""EV_mean"": -0.14988571428571434, ""EV_p10"": -0.23265895504648076, ""P_EV_gt_0"": 0.0092, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""玛拉基亚"", ""water"": 0.99, ""EV_mean"": 0.0006857142857142895, ""EV_p10"": -0.09393344654266966, ""P_EV_gt_0"": 0.5012, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,,
3086459,2026-09-23,2026-09-24T01:30:00+08:00,2026-09-24T01:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,5.038,5.128,False,True,e1ccb61ba61533714356,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""阿贾克斯女足"", ""away_team"": ""ZHFK阿克托比女足"", ""competition"": ""女欧罗巴杯"", ""home_handicap_signed"": 3.25, ""away_handicap_signed"": -3.25, ""home_water_hk"": 0.6, ""away_water_hk"": 1.11, ""titan_home_handicap_signed"": 3.25, ""titan_away_handicap_signed"": -3.25, ""giving_team"": ""阿贾克斯女足"", ""receiving_team"": ""ZHFK阿克托比女足"", ""giving_water"": 0.6, ""receiving_water"": 1.11, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",女欧罗巴杯,EVALUATED,A,,e1ccb61ba61533714356,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,ZHFK阿克托比女足,1.11,3.25,阿贾克斯女足,giving,0.6,ZHFK阿克托比女足,receiving,3.25,1.11,"{""W"": 0.40854472630173566, ""HW"": 0.13885180240320427, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.45260347129506007}",0.0779439252336449,0.017309552630350722,0.03044469143024292,0.07722735122019347,0.12489722768127226,0.13633440546651704,0.9832,"{""team"": ""阿贾克斯女足"", ""water"": 0.6, ""EV_mean"": -0.20640854472630177, ""EV_p10"": -0.24065633303879883, ""P_EV_gt_0"": 0.0, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""ZHFK阿克托比女足"", ""water"": 1.11, ""EV_mean"": 0.0779439252336449, ""EV_p10"": 0.032633412676243256, ""P_EV_gt_0"": 0.9852, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_GLOBAL"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,,
3092405,2026-09-23,2026-09-24T02:00:00+08:00,2026-09-24T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,18.315,18.336,False,True,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""沙特阿拉伯"", ""away_team"": ""科威特"", ""competition"": ""海湾运"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.92, ""away_water_hk"": 0.9, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""沙特阿拉伯"", ""receiving_team"": ""科威特"", ""giving_water"": 0.92, ""receiving_water"": 0.9, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",海湾运,EVALUATED,C,,1ce94134ddc8fad9b670,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,沙特阿拉伯,0.92,1.5,科威特,receiving,0.9,沙特阿拉伯,giving,-1.5,0.92,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.14,-0.13050754292671674,-0.07325825200331404,0.1476367831816668,0.35275221071367574,0.4076417318315769,0.805,"{""team"": ""沙特阿拉伯"", ""water"": 0.92, ""EV_mean"": 0.14, ""EV_p10"": -0.082136924001606, ""P_EV_gt_0"": 0.7956, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""科威特"", ""water"": 0.9, ""EV_mean"": -0.22812499999999997, ""EV_p10"": -0.43926885790833176, ""P_EV_gt_0"": 0.0828, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",True,False,,,,,,,,,
3094753,2026-09-23,2026-09-24T02:00:00+08:00,2026-09-24T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,5.538,5.628,False,True,3ac4b9cd458ded04a89a,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""智利女足U20"", ""away_team"": ""委内瑞拉女足U20"", ""competition"": ""南美女运"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.79, ""away_water_hk"": 1.03, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""智利女足U20"", ""receiving_team"": ""委内瑞拉女足U20"", ""giving_water"": 0.79, ""receiving_water"": 1.03, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",南美女运,EVALUATED,C,,3ac4b9cd458ded04a89a,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,委内瑞拉女足U20,1.03,0.5,智利女足U20,giving,0.79,委内瑞拉女足U20,receiving,0.5,1.03,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.020799999999999985,-0.10816712800859685,-0.07741204525455125,0.020855587816507537,0.12022831184443494,0.1494117522305638,0.6054,"{""team"": ""智利女足U20"", ""water"": 0.79, ""EV_mean"": -0.11011428571428572, ""EV_p10"": -0.19920463935313304, ""P_EV_gt_0"": 0.0492, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""委内瑞拉女足U20"", ""water"": 1.03, ""EV_mean"": 0.020799999999999985, ""EV_p10"": -0.07609535333223477, ""P_EV_gt_0"": 0.5998, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",,False,,,,,,,,,
3060935,2026-09-23,2026-09-24T02:00:00+08:00,2026-09-24T02:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,5.538,5.628,False,True,330693338521e3d8ea2f,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""博雷汉姆"", ""away_team"": ""埃弗顿U21"", ""competition"": ""英协联杯"", ""home_handicap_signed"": 2.0, ""away_handicap_signed"": -2.0, ""home_water_hk"": 0.89, ""away_water_hk"": 0.93, ""titan_home_handicap_signed"": 2.0, ""titan_away_handicap_signed"": -2.0, ""giving_team"": ""博雷汉姆"", ""receiving_team"": ""埃弗顿U21"", ""giving_water"": 0.89, ""receiving_water"": 0.93, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",英协联杯,EVALUATED,C,,330693338521e3d8ea2f,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,博雷汉姆,0.89,2.0,埃弗顿U21,receiving,0.93,博雷汉姆,giving,-2.0,0.89,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.188125,-0.17449375609004653,-0.09545543375908283,0.19681531701080024,0.4430569688573874,0.5005703417490031,0.8092,"{""team"": ""博雷汉姆"", ""water"": 0.89, ""EV_mean"": 0.188125, ""EV_p10"": -0.08364771126367054, ""P_EV_gt_0"": 0.8146, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""埃弗顿U21"", ""water"": 0.93, ""EV_mean"": -0.271875, ""EV_p10"": -0.544331835761482, ""P_EV_gt_0"": 0.1026, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_2.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",,False,,,,,,,,,
3092496,2026-09-23,2026-09-24T03:00:00+08:00,2026-09-24T03:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,19.315,19.336,False,True,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""特克斯和凯科斯群岛(中)"", ""away_team"": ""蒙特塞拉特"", ""competition"": ""中北美国联"", ""home_handicap_signed"": -2.0, ""away_handicap_signed"": 2.0, ""home_water_hk"": 1.0, ""away_water_hk"": 0.7, ""titan_home_handicap_signed"": -2.0, ""titan_away_handicap_signed"": 2.0, ""giving_team"": ""蒙特塞拉特"", ""receiving_team"": ""特克斯和凯科斯群岛(中)"", ""giving_water"": 0.7, ""receiving_water"": 1.0, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",中北美国联,EVALUATED,C,,1eed1f1322bfeefbc068,真实示强/阻上,MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE,giving,蒙特塞拉特,0.7,2.0,特克斯和凯科斯群岛(中),receiving,1.0,蒙特塞拉特,giving,-2.0,0.7,"{""W"": 0.5625, ""HW"": 0.0, ""P"": 0.125, ""HL"": 0.0, ""L"": 0.3125}",0.08124999999999999,-0.23985179916270266,-0.16678646431808886,0.09800241982378333,0.3210133469025373,0.37307502963994754,0.6828,"{""team"": ""蒙特塞拉特"", ""water"": 0.7, ""EV_mean"": 0.08124999999999999, ""EV_p10"": -0.16680409871066565, ""P_EV_gt_0"": 0.6754, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""特克斯和凯科斯群岛(中)"", ""water"": 1.0, ""EV_mean"": -0.25, ""EV_p10"": -0.5258566031800673, ""P_EV_gt_0"": 0.1374, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_2.00"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_LINE_STRENGTH_WITH_GIVING_RESISTANCE""]",True,False,,,,,,,,,
3092508,2026-09-23,2026-09-24T04:00:00+08:00,2026-09-24T04:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,20.315,20.336,True,True,,MONITORING_BUCKET,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""巴哈马"", ""away_team"": ""法属圣马丁岛"", ""competition"": ""中北美国联"", ""home_handicap_signed"": -0.5, ""away_handicap_signed"": 0.5, ""home_water_hk"": 1.11, ""away_water_hk"": 0.6, ""titan_home_handicap_signed"": -0.5, ""titan_away_handicap_signed"": 0.5, ""giving_team"": ""法属圣马丁岛"", ""receiving_team"": ""巴哈马"", ""giving_water"": 0.6, ""receiving_water"": 1.11, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",中北美国联,EVALUATED,C,,3ae6caee5ccaa38c3c4f,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,巴哈马,1.11,0.5,法属圣马丁岛,giving,0.6,巴哈马,receiving,0.5,1.11,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.06102857142857149,-0.07632984712760338,-0.04395820481968726,0.06132817798017337,0.16115814537815037,0.19361528578247306,0.7804,"{""team"": ""法属圣马丁岛"", ""water"": 0.6, ""EV_mean"": -0.20457142857142863, ""EV_p10"": -0.2788362211658088, ""P_EV_gt_0"": 0.0004, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""巴哈马"", ""water"": 1.11, ""EV_mean"": 0.06102857142857149, ""EV_p10"": -0.04437347873872455, ""P_EV_gt_0"": 0.7704, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",True,False,,,,,,,,,
3011867,2026-09-23,2026-09-24T08:30:00+08:00,2026-09-24T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_202716,2026-09-23T20:27:42.735793+08:00,2026-09-23T20:22:20+08:00,2026-09-23T20:22:20+08:00,0.09,12.038,12.128,False,True,9b86b50577b98730a570,MONITORING_BUCKET,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T20:27:42.735793+08:00"", ""home_team"": ""卡利美洲"", ""away_team"": ""阿古拉斯多拉达斯"", ""competition"": ""哥伦甲秋"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.82, ""away_water_hk"": 1.07, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""卡利美洲"", ""receiving_team"": ""阿古拉斯多拉达斯"", ""giving_water"": 0.82, ""receiving_water"": 1.07, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T20:22:20+08:00"", ""last_confirmed_at"": ""2026-09-23T20:22:20+08:00"", ""run_id"": ""RUN_20260923_202716""}",哥伦甲秋,EVALUATED,C,,9b86b50577b98730a570,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,阿古拉斯多拉达斯,1.07,0.75,卡利美洲,giving,0.82,阿古拉斯多拉达斯,receiving,0.75,1.07,"{""W"": 0.44166666666666665, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.25833333333333336, ""L"": 0.3}",0.043416666666666714,-0.09216728090791831,-0.06579950610262664,0.0447827746566789,0.1500723869213123,0.17900394466894318,0.6968,"{""team"": ""卡利美洲"", ""water"": 0.82, ""EV_mean"": -0.08975, ""EV_p10"": -0.18655021802258231, ""P_EV_gt_0"": 0.1144, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""阿古拉斯多拉达斯"", ""water"": 1.07, ""EV_mean"": 0.043416666666666714, ""EV_p10"": -0.06805448862315505, ""P_EV_gt_0"": 0.6944, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",,False,,,,,,,,,
2908516,2026-09-23,2026-09-24T09:30:00+08:00,2026-09-24T09:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,25.815,25.836,True,True,,MONITORING_BUCKET,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""西雅图海湾人"", ""away_team"": ""皇家盐湖城"", ""competition"": ""美职业"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 0.89, ""away_water_hk"": 0.99, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""西雅图海湾人"", ""receiving_team"": ""皇家盐湖城"", ""giving_water"": 0.89, ""receiving_water"": 0.99, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",美职业,EVALUATED,C,,58fed973393bf34bbf22,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,皇家盐湖城,0.99,0.5,西雅图海湾人,giving,0.89,皇家盐湖城,receiving,0.5,0.99,"{""W"": 0.5028571428571429, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.49714285714285716}",0.0006857142857142895,-0.12845840048158536,-0.09746709029193118,-2.2733253993767466e-05,0.09630707559126828,0.1258534869846169,0.5,"{""team"": ""西雅图海湾人"", ""water"": 0.89, ""EV_mean"": -0.06040000000000001, ""EV_p10"": -0.15192003308925167, ""P_EV_gt_0"": 0.2038, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""皇家盐湖城"", ""water"": 0.99, ""EV_mean"": 0.0006857142857142895, ""EV_p10"": -0.09601928669589943, ""P_EV_gt_0"": 0.5104, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",True,False,,,,,,,,,
3084563,2026-09-23,2026-09-23T16:00:00+08:00,2026-09-23T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260923_073949,2026-09-23T07:41:06.639593+08:00,2026-09-23T07:39:50+08:00,2026-09-23T07:39:50+08:00,0.021,8.315,8.336,False,True,,,prior-2026-09-23-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-23T07:41:06.639593+08:00"", ""home_team"": ""鹿岛鹿角"", ""away_team"": ""甲府风林"", ""competition"": ""日皇杯"", ""home_handicap_signed"": 1.5, ""away_handicap_signed"": -1.5, ""home_water_hk"": 0.81, ""away_water_hk"": 1.01, ""titan_home_handicap_signed"": 1.5, ""titan_away_handicap_signed"": -1.5, ""giving_team"": ""鹿岛鹿角"", ""receiving_team"": ""甲府风林"", ""giving_water"": 0.81, ""receiving_water"": 1.01, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-23T07:39:50+08:00"", ""last_confirmed_at"": ""2026-09-23T07:39:50+08:00"", ""run_id"": ""RUN_20260923_073949""}",日皇杯,FROZEN_PREMATCH_DECISION,C,,62782e5783fbbb0d277b,降温保护/诱下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP,giving,鹿岛鹿角,0.81,1.5,甲府风林,receiving,1.01,鹿岛鹿角,giving,-1.5,0.81,"{""W"": 0.59375, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.40625}",0.07468750000000002,-0.18905096404786864,-0.12703706589288744,0.0850248519443847,0.2794093828452394,0.3311207960280497,0.6926,"{""team"": ""鹿岛鹿角"", ""water"": 0.81, ""EV_mean"": 0.07468750000000002, ""EV_p10"": -0.12859254520120972, ""P_EV_gt_0"": 0.6998, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""甲府风林"", ""water"": 1.01, ""EV_mean"": -0.18343749999999998, ""EV_p10"": -0.3960194129922999, ""P_EV_gt_0"": 0.1464, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""STARTED_DECISION_LOCKED""]",True,False,True,3-1,W,0.81,SETTLED,-1,D:\codex\v3_legacy\outputs\football_odds_trader\raw\titan007\20260923\20260923_202220_titan007_odds_snapshot.csv,2026-09-23T20:27:55.514003+08:00,"{""score"": ""3-1"", ""result"": ""W"", ""pnl_1u"": 0.81, ""settlement_status"": ""SETTLED"", ""result_state"": ""-1"", ""result_source"": ""D:\\codex\\v3_legacy\\outputs\\football_odds_trader\\raw\\titan007\\20260923\\20260923_202220_titan007_odds_snapshot.csv""}"
