match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,decision_id,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version,reason_codes,real_money,frozen_selection_lock
3095120,2026-09-25,2026-09-25T22:00:00+08:00,2026-09-25T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.418,10.46,False,False,be8271d8755c3f3056fa,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""埃斯塔后备队"", ""away_team"": ""科斯塔埃斯特角"", ""competition"": ""巴马全联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",巴马全联,MISSING_DATA,,,14a6989e508eafe3e9ca,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3093036,2026-09-25,2026-09-25T22:00:00+08:00,2026-09-25T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.418,10.46,False,False,abc2a21bffd019448e7c,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""塞尔维亚U18"", ""away_team"": ""俄罗斯U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",国际友谊,MISSING_DATA,,,09fd328b9a8af562dd9a,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3093037,2026-09-25,2026-09-25T22:00:00+08:00,2026-09-25T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.418,10.46,False,False,ff703e2e8069cfa579aa,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""北爱尔兰U17"", ""away_team"": ""瑞士U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",国际友谊,MISSING_DATA,,,eab3a3d17336f3035469,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3093041,2026-09-25,2026-09-25T22:00:00+08:00,2026-09-25T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.418,10.46,False,True,8337bdc955a6dd6ce138,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""印度"", ""away_team"": ""巴拿马"", ""competition"": ""国际友谊"", ""home_handicap_signed"": -1.25, ""away_handicap_signed"": 1.25, ""home_water_hk"": 0.96, ""away_water_hk"": 0.86, ""titan_home_handicap_signed"": -1.25, ""titan_away_handicap_signed"": 1.25, ""giving_team"": ""巴拿马"", ""receiving_team"": ""印度"", ""giving_water"": 0.86, ""receiving_water"": 0.96, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",国际友谊,EVALUATED,N,,8337bdc955a6dd6ce138,真实示弱/阻下,FLAT_LINE_GIVING_WATER_DROP,receiving,印度,0.96,1.25,巴拿马,giving,0.86,印度,receiving,1.25,0.96,"{""W"": 0.2830188679245283, ""HW"": 0.2830188679245283, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4339622641509434}",-0.026415094339622636,-0.22577156735384402,-0.18074612931170464,-0.02607087836361366,0.1256596844961952,0.16997591143350682,0.4148,"{""team"": ""巴拿马"", ""water"": 0.86, ""EV_mean"": -0.05132075471698114, ""EV_p10"": -0.19530325600780885, ""P_EV_gt_0"": 0.3204, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""印度"", ""water"": 0.96, ""EV_mean"": -0.026415094339622636, ""EV_p10"": -0.18556344245044487, ""P_EV_gt_0"": 0.4174, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_DROP""]",False,
3094764,2026-09-25,2026-09-25T22:00:00+08:00,2026-09-25T22:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.418,10.46,False,False,2f8740953f1da43ec9ce,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""黑山U17"", ""away_team"": ""阿尔巴尼亚U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",国际友谊,MISSING_DATA,,,df54f82cefa995abf859,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3094874,2026-09-25,2026-09-25T22:15:00+08:00,2026-09-25T22:15:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.668,10.71,False,False,745b4a180fd041b967e8,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""TJ塔特拉"", ""away_team"": ""般奴斯巴达"", ""competition"": ""捷丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",捷丁,MISSING_DATA,,,3afa42cfe9f08f69397a,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3037921,2026-09-25,2026-09-25T22:30:00+08:00,2026-09-25T22:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.918,10.96,False,True,ad12416a651f6a9bb185,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""杜纳达纳"", ""away_team"": ""国际巴迪斯拉华"", ""competition"": ""斯伐甲"", ""home_handicap_signed"": 0.25, ""away_handicap_signed"": -0.25, ""home_water_hk"": 1.05, ""away_water_hk"": 0.65, ""titan_home_handicap_signed"": 0.25, ""titan_away_handicap_signed"": -0.25, ""giving_team"": ""杜纳达纳"", ""receiving_team"": ""国际巴迪斯拉华"", ""giving_water"": 1.05, ""receiving_water"": 0.65, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",斯伐甲,EVALUATED,N,,3f2d629d373a328b39d4,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,国际巴迪斯拉华,0.65,0.25,杜纳达纳,giving,1.05,国际巴迪斯拉华,receiving,0.25,0.65,"{""W"": 0.2743055555555556, ""HW"": 0.3020833333333333, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.4236111111111111}",-0.14713541666666663,-0.2167396918903972,-0.2024304280126284,-0.14725630625795594,-0.09166794187852434,-0.07689420386745377,0.0006,"{""team"": ""杜纳达纳"", ""water"": 1.05, ""EV_mean"": 0.019444444444444486, ""EV_p10"": -0.04760456605505803, ""P_EV_gt_0"": 0.6434, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""国际巴迪斯拉华"", ""water"": 0.65, ""EV_mean"": -0.14713541666666663, ""EV_p10"": -0.2039201962106204, ""P_EV_gt_0"": 0.0, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.25"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,
3094301,2026-09-25,2026-09-25T22:30:00+08:00,2026-09-25T22:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.918,10.96,False,False,d1b9770fa4ffc147d4e5,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""斯图加特"", ""away_team"": ""海登海姆"", ""competition"": ""球会友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",球会友谊,MISSING_DATA,,,b063c87b1e492616855c,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3094884,2026-09-25,2026-09-25T22:30:00+08:00,2026-09-25T22:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.918,10.96,False,False,42dd6f929fddd9af90d4,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""诺帕斯"", ""away_team"": ""TPVB队"", ""competition"": ""芬K联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",芬K联,MISSING_DATA,,,cf70a5fcb55c68715aaf,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3094873,2026-09-25,2026-09-25T22:30:00+08:00,2026-09-25T22:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.918,10.96,False,False,d4d624abfb7b9d74c75b,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""斯拉沃伊维瑟荷德"", ""away_team"": ""索科尔霍斯托什"", ""competition"": ""捷丁"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",捷丁,MISSING_DATA,,,5626c8bc3043823da688,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3095119,2026-09-25,2026-09-25T22:30:00+08:00,2026-09-25T22:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,10.918,10.96,False,False,bf65bf7182d7ccdfc850,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""新星"", ""away_team"": ""拉姆斯"", ""competition"": ""阿联酋乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",阿联酋乙,MISSING_DATA,,,70b67a0265ddd35837c6,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3064948,2026-09-25,2026-09-25T22:35:00+08:00,2026-09-25T22:35:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.002,11.044,False,False,c6dddbf58f6a48661054,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""伊卜里"", ""away_team"": ""拿达"", ""competition"": ""阿曼杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",阿曼杯,MISSING_DATA,,,eb282aeb52e959beb544,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3064949,2026-09-25,2026-09-25T22:35:00+08:00,2026-09-25T22:35:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.002,11.044,False,False,3d7838b348c02606469c,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""萨汉姆"", ""away_team"": ""玛斯纳亚"", ""competition"": ""阿曼杯"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",阿曼杯,MISSING_DATA,,,eea416af7091c0310342,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3000997,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,True,a48b3b22cfc540e80ebb,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""尼日尔<font color=#880000>(中)</font>"", ""away_team"": ""莱索托"", ""competition"": ""非洲杯"", ""home_handicap_signed"": 0.75, ""away_handicap_signed"": -0.75, ""home_water_hk"": 0.88, ""away_water_hk"": 0.88, ""titan_home_handicap_signed"": 0.75, ""titan_away_handicap_signed"": -0.75, ""giving_team"": ""尼日尔<font color=#880000>(中)</font>"", ""receiving_team"": ""莱索托"", ""giving_water"": 0.88, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",非洲杯,EVALUATED,N,,a48b3b22cfc540e80ebb,降温保护/诱下,MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP,giving,尼日尔<font color=#880000>(中)</font>,0.88,0.75,莱索托,receiving,0.88,尼日尔<font color=#880000>(中)</font>,giving,-0.75,0.88,"{""W"": 0.3, ""HW"": 0.25833333333333336, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.44166666666666665}",-0.06399999999999995,-0.18968118346112195,-0.16087513152810545,-0.062191083968684335,0.038407045433353715,0.062202872159127565,0.21,"{""team"": ""尼日尔<font color=#880000>(中)</font>"", ""water"": 0.88, ""EV_mean"": -0.06399999999999995, ""EV_p10"": -0.1642687566875396, ""P_EV_gt_0"": 0.2024, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""莱索托"", ""water"": 0.88, ""EV_mean"": -0.040500000000000036, ""EV_p10"": -0.139095897490179, ""P_EV_gt_0"": 0.3068, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_0.75"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_SHALLOWER_WITH_GIVING_WATER_DROP""]",False,
2781284,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,True,d40f4e6ad215e3d43aba,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""冰岛U21"", ""away_team"": ""法国U21"", ""competition"": ""欧青U21外"", ""home_handicap_signed"": -1.5, ""away_handicap_signed"": 1.5, ""home_water_hk"": 0.88, ""away_water_hk"": 0.94, ""titan_home_handicap_signed"": -1.5, ""titan_away_handicap_signed"": 1.5, ""giving_team"": ""法国U21"", ""receiving_team"": ""冰岛U21"", ""giving_water"": 0.94, ""receiving_water"": 0.88, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",欧青U21外,EVALUATED,N,,d40f4e6ad215e3d43aba,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,冰岛U21,0.88,1.5,法国U21,giving,0.94,冰岛U21,receiving,1.5,0.88,"{""W"": 0.40625, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.59375}",-0.23625000000000002,-0.4941226497642702,-0.43832450940480533,-0.23765908450437023,-0.02945199184922448,0.028003965583731638,0.0738,"{""team"": ""法国U21"", ""water"": 0.94, ""EV_mean"": 0.15187499999999998, ""EV_p10"": -0.06632425035565032, ""P_EV_gt_0"": 0.8208, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""冰岛U21"", ""water"": 0.88, ""EV_mean"": -0.23625000000000002, ""EV_p10"": -0.4483182188748857, ""P_EV_gt_0"": 0.07, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.50"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,
3092976,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,False,a8e813a7d092867d3aa5,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""科马尔诺二队"", ""away_team"": ""FC普列维扎"", ""competition"": ""斯伐丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",斯伐丙,MISSING_DATA,,,8a9bf15fb24586868fdb,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3094879,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,False,ff0031228b3c4089c879,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""努普斯"", ""away_team"": ""PPJ罗霍拉赫蒂"", ""competition"": ""芬K联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",芬K联,MISSING_DATA,,,fb621e503def051e08d3,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
3095078,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,True,58fd1878b073dba38bbe,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""KAC 1909"", ""away_team"": ""史毕达"", ""competition"": ""奥丁"", ""home_handicap_signed"": 1.0, ""away_handicap_signed"": -1.0, ""home_water_hk"": 1.19, ""away_water_hk"": 0.6, ""titan_home_handicap_signed"": 1.0, ""titan_away_handicap_signed"": -1.0, ""giving_team"": ""KAC 1909"", ""receiving_team"": ""史毕达"", ""giving_water"": 1.19, ""receiving_water"": 0.6, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",奥丁,EVALUATED,N,,6fac965269244de81b82,阻下/下盘保护,FLAT_LINE_GIVING_WATER_RISE,receiving,史毕达,0.6,1.0,KAC 1909,giving,1.19,史毕达,receiving,1.0,0.6,"{""W"": 0.42105263157894735, ""HW"": 0.0, ""P"": 0.2236842105263158, ""HL"": 0.0, ""L"": 0.35526315789473684}",-0.10263157894736846,-0.23584590218086401,-0.20647158836336227,-0.10270146348196396,-0.0021714448724263757,0.025474538402963542,0.0932,"{""team"": ""KAC 1909"", ""water"": 1.19, ""EV_mean"": 0.0017105263157894957, ""EV_p10"": -0.1384341703777437, ""P_EV_gt_0"": 0.4946, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""史毕达"", ""water"": 0.6, ""EV_mean"": -0.10263157894736846, ""EV_p10"": -0.2081687760179933, ""P_EV_gt_0"": 0.1024, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1,"[""BUCKET_1.00"", ""SIDE_IDENTITY_VALID"", ""FLAT_LINE_GIVING_WATER_RISE""]",False,
3095121,2026-09-25,2026-09-25T23:00:00+08:00,2026-09-25T23:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260925_113223,2026-09-25T11:34:53.768266+08:00,2026-09-25T11:32:23+08:00,2026-09-25T11:32:23+08:00,0.042,11.418,11.46,False,False,7e76b5469d257ac23061,,prior-2026-09-25-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-25T11:34:53.768266+08:00"", ""home_team"": ""维尔兹卡帕尔林"", ""away_team"": ""索科尔博泽波尔维尔基"", ""competition"": ""波兰丙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-25T11:32:23+08:00"", ""last_confirmed_at"": ""2026-09-25T11:32:23+08:00"", ""run_id"": ""RUN_20260925_113223""}",波兰丙,MISSING_DATA,,,63bee759d98e2f2d2502,,,,,,,,,,,,,,,,,,,,,,,,,"[""REQUIRED_MARKET_INPUT_MISSING""]",False,
