统计日期,数据源,日期,开赛时间,比赛ID,赛事,比赛,比赛分类,微观板块,国家,赛事层级,盘口,水位分层,倾向意图,阻诱目标侧,理论资金主队占比,理论资金客队占比,实际资金主队占比,实际资金客队占比,资金偏离主队,资金偏离客队,资金过热侧,过热阈值,理论占比依据,实际资金流向,目标侧水位甜头,意图成败,资金流修正方向,资金流修正球队,资金流来源,资金流时间戳,动作,选择方向,投注盘向,投注球队,选中水位,综合胜率,盈亏平衡胜率,通过阈值,同档样本,同档选中胜率,风控状态,仓位系数,下注金额,已结算,结算标签,实际盈亏Unit,实际盈亏金额,赛果,比分来源,即时亚盘,盘口线,上盘方,候选映射方向,反向方向,候选依据,原模拟ID,记录口径
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 22:00,3074080,希腊杯,内斯托 vs AEK雅典,,欧洲非五大系列,希腊,杯赛,两球半,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,AEK雅典,0.95,0.574,,0.5328,,,,,,是,黑,-1.0,,0-2,原页面赛果留底,开 0.89/-2.25/0.93 → 即 0.87/-2.5/0.95,-2.5,,,,,20260902-TITAN-3074080-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 22:30,3074081,希腊杯,马尔科 vs 基菲萨,,欧洲非五大系列,希腊,杯赛,半球/一球,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,基菲萨,0.93,0.574,,0.5381,,,,,,是,黑,-1.0,,2-2,原页面赛果留底,开 0.97/-0.25/0.85 → 即 0.89/-0.75/0.93,-0.75,,,,,20260902-TITAN-3074081-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 22:30,3043293,捷丙,布尔诺B队 vs 威瑟汀,,欧洲非五大系列,捷克,未知分类,球半,0.81-0.90,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,布尔诺B队,0.9,0.574,,0.5463,,,,,,是,红,0.9,,5-0,原页面赛果留底,开 0.75/1.25/0.95 → 即 0.9/1.5/0.8,-1.5,,,,,20260902-TITAN-3043293-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 22:30,3043292,捷丙,维特科维斯 vs 乌尼邱夫,,欧洲非五大系列,捷克,未知分类,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,维特科维斯,0.86,0.604,,0.5576,,,,,,是,红,0.86,,3-1,原页面赛果留底,开 0.92/-0.25/0.78 → 即 0.86/0.0/0.84,-0.0,,,,,20260902-TITAN-3043292-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 23:00,3068116,克亚乙,乔登普罗克 vs 杜布拉瓦,,欧洲非五大系列,未识别,未知分类,半球/一球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,乔登普罗克,0.78,0.607,,0.5818,,,,,,是,黑,-1.0,,1-1,原页面赛果留底,开 0.8/0.5/0.9 → 即 0.78/0.75/0.92,-0.75,,,,,20260902-TITAN-3068116-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 23:00,3068117,克亚乙,扎达拉洛维 vs 雷迪塞瓦特,,欧洲非五大系列,未识别,未知分类,平手/半球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,扎达拉洛维,0.78,0.607,,0.5818,,,,,,是,红,0.78,,1-0,原页面赛果留底,开 0.85/0.25/0.85 → 即 0.78/0.25/0.92,-0.25,,,,,20260902-TITAN-3068117-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 23:00,3068835,女欧罗巴杯,利贝雷茨女足 vs SFK萨拉热窝女足,,欧洲非五大系列,罗马尼亚,杯赛,半球,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,SFK萨拉热窝女足,0.95,0.604,,0.5328,,,,,,是,红,0.95,,1-1,原页面赛果留底,开 0.95/0.75/0.81 → 即 0.81/0.5/0.95,0.5,,,,,20260902-TITAN-3068835-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-2 23:00,3074138,罗杯,哥利亚 vs FK米耶尔库雷亚丘克,,欧洲非五大系列,罗马尼亚,杯赛,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,FK米耶尔库雷亚丘克,0.81,0.604,,0.5725,,,,,,是,红,0.81,,0-2,原页面赛果留底,开 0.98/0.25/0.72 → 即 0.89/0.0/0.81,0.0,,,,,20260902-TITAN-3074138-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3068836,女欧罗巴杯,哈夫纳夫约杜尔女足 vs 利马斯素尔女足,,欧洲非五大系列,罗马尼亚,杯赛,一球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,哈夫纳夫约杜尔女足,0.72,0.607,,0.6014,,,,,,是,黑,-1.0,,0-1,原页面赛果留底,开 0.8/0.5/0.96 → 即 0.72/1.0/1.04,-1.0,,,,,20260902-TITAN-3068836-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3068837,女欧罗巴杯,罗森博格女足 vs 敖德萨海星女足,,欧洲非五大系列,罗马尼亚,杯赛,两球/两球半,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,罗森博格女足,0.81,0.607,,0.5725,,,,,,是,红,0.81,,3-0,原页面赛果留底,开 0.84/2.25/0.98 → 即 0.81/2.25/0.95,-2.25,,,,,20260902-TITAN-3068837-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3072834,意丙杯,布雷西亚 vs 吉安纳,,欧洲五大系列,意大利,杯赛,一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,布雷西亚,0.82,0.596,,0.5695,,,,,,是,红,0.82,,5-2,原页面赛果留底,开 0.82/1.0/0.88 → 即 0.82/1.0/0.88,-1.0,,,,,20260902-TITAN-3072834-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3043295,捷丙,利森B队 vs 哈维瓦,,欧洲非五大系列,捷克,未知分类,球半/两球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,利森B队,0.83,0.607,,0.5664,,,,,,是,红半,0.415,,2-0,原页面赛果留底,开 0.8/1.75/0.9 → 即 0.83/1.75/0.99,-1.75,,,,,20260902-TITAN-3043295-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3039856,捷甲,布尔诺 vs 赫拉德茨克拉洛韦,,欧洲非五大系列,捷克,未知分类,平手,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,赫拉德茨克拉洛韦,1.06,0.604,,0.5054,,,,,,是,黑,-1.0,,1-0,原页面赛果留底,开 1.03/0.25/0.73 → 即 0.82/0.0/1.06,0.0,,,,,20260902-TITAN-3039856-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:00,3074147,罗杯,列什蒂竞技 vs 布加勒斯特迪纳摩,,欧洲非五大系列,罗马尼亚,杯赛,两球/两球半,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,列什蒂竞技,0.94,0.604,,0.5355,,,,,,是,黑,-1.0,,1-4,原页面赛果留底,开 0.94/-2.5/0.76 → 即 0.94/-2.25/0.88,2.25,,,,,20260902-TITAN-3074147-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:30,3068753,欧女杯,国际米兰女足 vs 沃尔夫斯堡女足,,欧洲非五大系列,未识别,杯赛,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,沃尔夫斯堡女足,0.83,0.607,,0.5664,,,,,,是,黑,-1.0,,2-0,原页面赛果留底,开 0.94/-0.25/0.76 → 即 0.93/-0.75/0.83,-0.75,,,,,20260902-TITAN-3068753-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 00:45,3068754,欧女杯,塞尔维特女足 vs 布拉格斯巴达女足,,欧洲非五大系列,未识别,杯赛,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,塞尔维特女足,0.83,0.607,,0.5664,,,,,,是,红,0.83,,3-0,原页面赛果留底,开 0.88/0.75/0.82 → 即 0.83/0.75/0.93,-0.75,,,,,20260902-TITAN-3068754-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 01:00,3068842,女欧罗巴杯,费耶诺德女足 vs 安德列治女足,,欧洲非五大系列,罗马尼亚,杯赛,平手,0.71-0.80,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,安德列治女足,0.78,0.604,,0.5818,,,,,,是,黑,-1.0,,3-1,原页面赛果留底,开 0.96/0.25/0.8 → 即 0.98/0.0/0.78,0.0,,,,,20260902-TITAN-3068842-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 01:00,3004387,瑞典杯,BK奥林匹克 vs 哥德堡,,欧洲非五大系列,瑞典,杯赛,两球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,哥德堡,0.84,0.607,,0.5635,,,,,,是,红,0.84,,0-5,原页面赛果留底,开 0.93/-2.0/0.89 → 即 0.98/-2.0/0.84,-2.0,,,,,20260902-TITAN-3004387-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 01:45,3013036,俄杯,加里宁格勒巴蒂卡 vs 苏维埃之翼,,欧洲非五大系列,俄罗斯,杯赛,半球,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,苏维埃之翼,1.03,0.604,,0.5126,,,,,,是,红,1.03,,0-0,原页面赛果留底,开 1.02/0.75/0.8 → 即 0.79/0.5/1.03,0.5,,,,,20260902-TITAN-3013036-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:00,3068756,欧女杯,旧海弗莱鲁汶女足 vs 索斯诺维茨女足,,欧洲非五大系列,未识别,杯赛,一球/球半,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,索斯诺维茨女足,0.87,0.604,,0.5548,,,,,,是,红半,0.435,,2-1,原页面赛果留底,开 0.85/1.75/0.85 → 即 0.95/1.25/0.87,1.25,,,,,20260902-TITAN-3068756-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:00,3068757,欧女杯,皇家马德里女足 vs 阿贾克斯女足,,欧洲非五大系列,未识别,杯赛,两球半,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,皇家马德里女足,0.99,0.574,,0.5225,,,,,,是,黑,-1.0,,2-1,原页面赛果留底,开 0.76/2.25/0.94 → 即 0.99/2.5/0.83,-2.5,,,,,20260902-TITAN-3068757-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:00,3066713,比业余,弗莱尼 vs 安海耶,,欧洲非五大系列,比利时,未知分类,平手/半球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,弗莱尼,0.74,0.607,,0.5947,,,,,,是,黑,-1.0,,1-2,原页面赛果留底,开 0.76/0.25/0.94 → 即 0.74/0.25/1.08,-0.25,,,,,20260902-TITAN-3066713-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:30,3068758,欧女杯,尤文图斯女足 vs 圣珀尔滕女足,,欧洲非五大系列,未识别,杯赛,两球/两球半,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,圣珀尔滕女足,0.93,0.604,,0.5381,,,,,,是,红,0.93,,1-1,原页面赛果留底,开 0.9/2.5/0.8 → 即 0.89/2.25/0.93,2.25,,,,,20260902-TITAN-3068758-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:30,3000805,瑞士超,卢塞恩 vs 瓦杜兹,,欧洲非五大系列,瑞士,未知分类,半球/一球,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,瓦杜兹,1.01,0.604,,0.5175,,,,,,是,黑半,-0.5,,2-1,原页面赛果留底,开 0.97/1.0/0.91 → 即 0.88/0.75/1.01,0.75,,,,,20260902-TITAN-3000805-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:30,3000806,瑞士超,图恩 vs 洛桑,,欧洲非五大系列,瑞士,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,图恩,0.82,0.607,,0.5695,,,,,,是,黑半,-0.5,,0-0,原页面赛果留底,开 0.81/0.25/1.01 → 即 0.82/0.25/1.07,-0.25,,,,,20260902-TITAN-3000806-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:30,3074139,罗杯,阿格斯 vs 布加勒斯特星队,,欧洲非五大系列,罗马尼亚,杯赛,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,阿格斯,0.82,0.604,,0.5695,,,,,,是,黑,-1.0,,0-5,原页面赛果留底,开 0.93/0.25/0.77 → 即 0.82/0.0/1.0,-0.0,,,,,20260902-TITAN-3074139-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:45,2995152,德国杯,奥斯纳布鲁克 vs 拜仁慕尼黑,,欧洲五大系列,德国,杯赛,4球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,拜仁慕尼黑,0.8,0.596,,0.5756,,,,,,是,黑,-1.0,,1-4,原页面赛果留底,开 0.85/-3.75/0.97 → 即 1.02/-4.0/0.8,-4.0,,,,,20260902-TITAN-2995152-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:45,3007070,英甲,伯顿 vs AFC温布尔登,,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,伯顿,0.9,0.579,,0.5463,,,,,,是,红,0.9,,4-1,原页面赛果留底,开 1.02/0.5/0.8 → 即 0.9/0.25/0.98,-0.25,,,,,20260902-TITAN-3007070-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:45,3007074,英甲,卢顿 vs 斯托克港,,欧洲五大系列,英格兰,未知分类,平手,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,斯托克港,0.94,0.5556,,0.5354639175257733,,,,,,是,黑,-1.0,,2-0,原页面赛果留底,开 0.93/0.25/0.89 → 即 0.94/0.0/0.94,0.0,,,,,20260902-TITAN-3007074-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:45,3007067,英甲,巴恩斯利 vs 布莱克浦,,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,巴恩斯利,0.83,0.596,,0.5664,,,,,,是,红,0.83,,2-1,原页面赛果留底,开 0.98/0.25/0.84 → 即 0.83/0.25/1.05,-0.25,,,,,20260902-TITAN-3007067-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 02:45,3007076,英甲,维冈竞技 vs 米尔顿凯恩斯,,欧洲五大系列,英格兰,未知分类,平手/半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,维冈竞技,1.09,0.551,,0.4985,,,,,,是,红,1.09,,3-1,原页面赛果留底,开 0.81/0.0/1.01 → 即 1.09/0.25/0.79,-0.25,,,,,20260902-TITAN-3007076-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 03:00,2937910,厄瓜甲,马卡拉 vs 曼塔,,南美系列,厄瓜多尔,未知分类,一球/球半,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,马卡拉,1.03,0.561,,0.5126,,,,,,是,黑半,-0.5,,4-3,原页面赛果留底,开 0.94/1.0/0.88 → 即 1.03/1.25/0.79,-1.25,,,,,20260902-TITAN-2937910-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 03:00,3074166,巴拉甲秋,巴拉圭国民 vs 亚松森自由,,南美系列,未识别,未知分类,平手/半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,亚松森自由,1.05,0.561,,0.5078,,,,,,是,黑,-1.0,,3-0,原页面赛果留底,开 0.79/0.0/1.03 → 即 0.77/-0.25/1.05,-0.25,,,,,20260902-TITAN-3074166-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 03:00,3008196,英冠,伯恩利 vs 米德尔斯堡,,欧洲五大系列,英格兰,未知分类,平手/半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,米德尔斯堡,1.08,0.551,,0.5008,,,,,,是,黑半,-0.5,,1-1,原页面赛果留底,开 0.89/0.0/0.99 → 即 0.8/-0.25/1.08,-0.25,,,,,20260902-TITAN-3008196-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 03:00,3007078,英甲,雷丁 vs 曼斯菲尔德,,欧洲五大系列,英格兰,未知分类,半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,雷丁,1.03,0.551,,0.5126,,,,,,是,红,1.03,,5-0,原页面赛果留底,开 0.84/0.25/0.98 → 即 1.03/0.5/0.85,-0.5,,,,,20260902-TITAN-3007078-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 03:15,3074083,希腊杯,塞萨洛尼基 vs OFI克里特,,欧洲非五大系列,希腊,杯赛,一球/球半,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,塞萨洛尼基,0.8,0.607,,0.5756,,,,,,是,黑,-1.0,,0-0,原页面赛果留底,开 0.8/1.25/1.02 → 即 0.8/1.25/1.02,-1.25,,,,,20260902-TITAN-3074083-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 05:30,2937909,厄瓜甲,库恩卡 vs 瓜亚基尔城,,南美系列,厄瓜多尔,未知分类,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,库恩卡,0.83,0.601,,0.5664,,,,,,是,红半,0.415,,1-0,原页面赛果留底,开 0.83/0.5/0.99 → 即 0.83/0.75/0.99,-0.75,,,,,20260902-TITAN-2937909-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 06:00,2921188,智利甲,科金博 vs 康塞普西翁大学,,南美系列,智利,未知分类,一球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,科金博,1.09,0.561,,0.4985,,,,,,是,走水,0.0,,1-0,原页面赛果留底,开 0.8/0.75/1.08 → 即 1.09/1.0/0.8,-1.0,,,,,20260902-TITAN-2921188-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 06:30,2910662,巴西甲,弗拉门戈 vs 米拉索,,南美系列,巴西,未知分类,两球,0.81-0.90,真实示强/阻上,,,,,,,,,,,,,,,,,,反向,,下盘,米拉索,0.9,0.571,,0.5463,,,,,,是,走水,0.0,,2-0,原页面赛果留底,开 0.88/1.5/1.0 → 即 0.99/2.0/0.9,2.0,,,,,20260902-TITAN-2910662-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-02,2026-9-3 07:00,3071632,乌拉杯,阿特纳斯 vs 佩纳罗尔,,南美系列,乌拉圭,杯赛,半球/一球,0.81-0.90,诱下/上盘降温,,,,,,,,,,,,,,,,,,正向,,上盘,佩纳罗尔,0.9,0.568,,0.5463,,,,,,是,黑,-1.0,,2-2,原页面赛果留底,开 0.81/-0.75/0.89 → 即 0.8/-0.75/0.9,-0.75,,,,,20260902-TITAN-3071632-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
