match_id,list_date,kickoff,kickoff_at,model_id,model_version,side_mapping_version,run_id,decision_at,quote_at,last_confirmed_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,is_morning_baseline,is_latest_valid_prematch,parent_decision_id,monitoring_bucket,prior_snapshot_id,market,competition,analysis_status,grade,rank,reason_codes,decision_id,real_money,normalized_intent,intent_source,candidate_side,candidate_team,candidate_water,candidate_handicap,reverse_team,reverse_side,reverse_water,selected_team,selected_side,selected_handicap_signed,selected_water_hk,probabilities,ev_mean,ev_p05,ev_p10,ev_p50,ev_p90,ev_p95,p_ev_positive,diagnostic_giving,diagnostic_receiving,direction_rule_version
2940188,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,24.158,24.173,True,True,e8edbe7d9522af4eb22a,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""库亚巴"", ""away_team"": ""累西腓航海"", ""competition"": ""巴西乙"", ""home_handicap_signed"": 0.5, ""away_handicap_signed"": -0.5, ""home_water_hk"": 1.04, ""away_water_hk"": 0.84, ""titan_home_handicap_signed"": 0.5, ""titan_away_handicap_signed"": -0.5, ""giving_team"": ""库亚巴"", ""receiving_team"": ""累西腓航海"", ""giving_water"": 1.04, ""receiving_water"": 0.84, ""side_identity"": ""Titan signed AH"", ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",巴西乙,EVALUATED,C,,"[""BUCKET_0.50"", ""SIDE_IDENTITY_VALID"", ""MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE""]",344bb68ee141ea95c5c6,False,阻上/诱下,MARKET_MOVE_DEEPER_WITH_GIVING_WATER_RISE,giving,库亚巴,1.04,0.5,累西腓航海,receiving,0.84,库亚巴,giving,-0.5,1.04,"{""W"": 0.49714285714285716, ""HW"": 0.0, ""P"": 0.0, ""HL"": 0.0, ""L"": 0.5028571428571429}",0.014171428571428613,-0.11056084876370514,-0.08081862321426386,0.015077406537066018,0.11117756074762075,0.13837083965495667,0.575,"{""team"": ""库亚巴"", ""water"": 1.04, ""EV_mean"": 0.014171428571428613, ""EV_p10"": -0.08125700952608289, ""P_EV_gt_0"": 0.581, ""status"": ""DIAGNOSTIC_ONLY""}","{""team"": ""累西腓航海"", ""water"": 0.84, ""EV_mean"": -0.07474285714285717, ""EV_p10"": -0.16337669915280761, ""P_EV_gt_0"": 0.1384, ""status"": ""DIAGNOSTIC_ONLY""}",V4_DIRECTION_FIXED_R1
3091876,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,24.158,24.173,False,False,dbd92b27cf7510311a9a,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""瓜亚基尔巴塞罗那"", ""away_team"": ""山谷独立"", ""competition"": ""厄瓜甲冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",厄瓜甲冠,NEUTRAL,,,"[""PK_NEUTRAL_NO_GIVING_SIDE""]",6525c821cedd977eb8a9,False,,,,,,,,,,,,,,,,,,,,,,,,
3012196,2026-09-21,2026-09-22T08:30:00+08:00,2026-09-22T08:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,24.158,24.173,False,False,5a78ab0e09228c0fdcb9,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""卡达根拿"", ""away_team"": ""恩维加多"", ""competition"": ""哥伦乙秋"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",哥伦乙秋,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",5a242cd29cdf6606bd01,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3046034,2026-09-21,2026-09-22T09:05:00+08:00,2026-09-22T09:05:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,24.741,24.757,False,False,cb96a444f4fa5ea13a65,MONITORING_BUCKET,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""拿根亚女足"", ""away_team"": ""克鲁兹女足"", ""competition"": ""墨西女超春"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",墨西女超春,NEUTRAL,,,"[""NEUTRAL_INTENT"", ""MARKET_MOVE_BALANCED""]",8018034de67247750ad2,False,平衡盘/等待临场确认,,neutral,,,,,,,,,,,,,,,,,,,,,
3093118,2026-09-21,2026-09-21T14:00:00+08:00,2026-09-21T14:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,5.658,5.673,False,False,0033530987d31cab579e,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""日本U17"", ""away_team"": ""新西兰U17"", ""competition"": ""国际友谊"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",国际友谊,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",b02ff4d6b29e03889e39,False,,,,,,,,,,,,,,,,,,,,,,,,
3093695,2026-09-21,2026-09-21T14:45:00+08:00,2026-09-21T14:45:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,6.408,6.423,False,False,3e8ce58c322a83763189,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""农格特伊迈SC"", ""away_team"": ""马尔基SC"", ""competition"": ""印西隆联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",印西隆联,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",0c9dfcb7c3ec4ad65593,False,,,,,,,,,,,,,,,,,,,,,,,,
3089000,2026-09-21,2026-09-21T16:00:00+08:00,2026-09-21T16:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,7.658,7.673,False,False,337477b927a70db9ca0f,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""科布多"", ""away_team"": ""中央骏马"", ""competition"": ""蒙古超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",蒙古超,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",aca996eea165c54d3e3d,False,,,,,,,,,,,,,,,,,,,,,,,,
3056033,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,8.658,8.673,False,False,cfb4548d848d7281473b,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""卡帕提U21"", ""away_team"": ""维勒斯U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌克U21,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",e2875b6a327f4a732588,False,,,,,,,,,,,,,,,,,,,,,,,,
3056036,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,8.658,8.673,False,False,fe5e75b8b0363f4ddc08,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""顿涅茨克矿工U21"", ""away_team"": ""LNZ切尔卡瑟U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌克U21,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",048d92bbb21c9dd7e403,False,,,,,,,,,,,,,,,,,,,,,,,,
3089651,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,8.658,8.673,False,False,59c3cde21f00535ac3d0,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""赞比亚U20"", ""away_team"": ""科摩罗U20"", ""competition"": ""非青杯外"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",非青杯外,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",1478ac602cd803dc7e21,False,,,,,,,,,,,,,,,,,,,,,,,,
3044274,2026-09-21,2026-09-21T17:00:00+08:00,2026-09-21T17:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,8.658,8.673,False,False,e9407b80bc29a902263b,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""SC波尔塔瓦B队"", ""away_team"": ""基辅运动"", ""competition"": ""乌克乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌克乙,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",729846775c09996a724f,False,,,,,,,,,,,,,,,,,,,,,,,,
3044276,2026-09-21,2026-09-21T17:30:00+08:00,2026-09-21T17:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,9.158,9.173,False,False,c34a7b5ba07d64fc2213,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""佩里沃罗格"", ""away_team"": ""托尔斯蒂安"", ""competition"": ""乌克乙"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌克乙,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",aa60fb51b3dd84b133d1,False,,,,,,,,,,,,,,,,,,,,,,,,
3056034,2026-09-21,2026-09-21T18:00:00+08:00,2026-09-21T18:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,9.658,9.673,False,False,7e657935edbd03130414,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""库德里夫卡U21"", ""away_team"": ""高华尤夫卡U21"", ""competition"": ""乌克U21"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌克U21,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",dbb7d82a577105a5cede,False,,,,,,,,,,,,,,,,,,,,,,,,
3088004,2026-09-21,2026-09-21T18:30:00+08:00,2026-09-21T18:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,10.158,10.173,False,False,3c84582f29dde6117ecf,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""日本女足"", ""away_team"": ""中国台湾女足"", ""competition"": ""亚运女足"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",亚运女足,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",b3596bd9ad5fca7edb18,False,,,,,,,,,,,,,,,,,,,,,,,,
3047775,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,10.658,10.673,False,False,49bfbe005c6c34627dc1,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""奥斯达U21"", ""away_team"": ""赫尔辛堡U21"", ""competition"": ""瑞青超南"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",瑞青超南,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",2922b9976d65a52edc9c,False,,,,,,,,,,,,,,,,,,,,,,,,
2971094,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,10.658,10.673,False,False,7b0e6fa0dbcad095a151,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""洛钦"", ""away_team"": ""FA共和国"", ""competition"": ""乌兹甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌兹甲,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",53821bbc5bb008c810e4,False,,,,,,,,,,,,,,,,,,,,,,,,
2971096,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,10.658,10.673,False,False,2c221ff6df6be59fd514,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""柏克塔哥B队"", ""away_team"": ""休尔坦古佐"", ""competition"": ""乌兹甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌兹甲,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",776d095a84e65af226dd,False,,,,,,,,,,,,,,,,,,,,,,,,
3089001,2026-09-21,2026-09-21T19:00:00+08:00,2026-09-21T19:00:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,10.658,10.673,False,False,ef37d1a2dc13e66d21a2,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""西部科布多"", ""away_team"": ""伊尔赤姆"", ""competition"": ""蒙古超"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",蒙古超,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",4f79fb4da8fa7667fb18,False,,,,,,,,,,,,,,,,,,,,,,,,
3048104,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,11.158,11.173,False,False,a221870ed875cdb42011,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""安德拉尼克"", ""away_team"": ""勒那因"", ""competition"": ""阿美甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿美甲,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",6dcfb004d949975d2e9b,False,,,,,,,,,,,,,,,,,,,,,,,,
3048105,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,11.158,11.173,False,False,e09fb08fd869b8de6fe5,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""阿拉拉特"", ""away_team"": ""BKMA B队"", ""competition"": ""阿美甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿美甲,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",2812b3a5c997d5000499,False,,,,,,,,,,,,,,,,,,,,,,,,
3048110,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,11.158,11.173,False,False,a738cd4126aa69c9defa,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""舒拉克B队"", ""away_team"": ""诺亚B队"", ""competition"": ""阿美甲"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",阿美甲,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",7ff8dc6636f85fedc342,False,,,,,,,,,,,,,,,,,,,,,,,,
3093213,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,11.158,11.173,False,False,0786d4d2dffe1fb8b4b2,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""辽宁盛京新锐"", ""away_team"": ""榆林矿工旅投"", ""competition"": ""中冠"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",中冠,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",7029a18c45f8e2890aaf,False,,,,,,,,,,,,,,,,,,,,,,,,
3092625,2026-09-21,2026-09-21T19:30:00+08:00,2026-09-21T19:30:00+08:00,v4-market-dirichlet-20260913,V4_DIRECTION_FIXED_R1,V4_DIRECTION_FIXED_R1,RUN_20260921_081936,2026-09-21T08:20:31.444281+08:00,2026-09-21T08:19:36+08:00,2026-09-21T08:19:36+08:00,0.015,11.158,11.173,False,False,580f2d25f34bc85f4042,,prior-2026-09-21-v1,"{""snapshot_id"": ""snapshot"", ""source"": ""LEGACY_RAW_FIELD_EXPORT"", ""observed_at"": ""2026-09-21T08:20:31.444281+08:00"", ""home_team"": ""塞穆格昂仁"", ""away_team"": ""哈沃尔罕"", ""competition"": ""乌兹职联"", ""home_handicap_signed"": null, ""away_handicap_signed"": null, ""home_water_hk"": null, ""away_water_hk"": null, ""quote_at"": ""2026-09-21T08:19:36+08:00"", ""last_confirmed_at"": ""2026-09-21T08:19:36+08:00"", ""run_id"": ""RUN_20260921_081936""}",乌兹职联,MISSING_DATA,,,"[""PREMATCH_STATUS_UNCONFIRMED""]",ea67587be92d623ad7a0,False,,,,,,,,,,,,,,,,,,,,,,,,
