match_id,list_date,kickoff,competition,match,home_team,away_team,raw_home_handicap,giving_team,receiving_team,giving_water,receiving_water,intent_canonical,normalized_intent,candidate_side,candidate_team,candidate_water,reverse_team,mapping_rule_version,side_identity_status,team_water_parity,source_path,EV_mean,EV_P10,P_EV_gt_0,grade,status
3087330,2026-09-08,2026-09-09 02:45:00,英足总杯,希治 vs 比格尔斯威德,希治,比格尔斯威德,0.75,希治,比格尔斯威德,1.03,0.73,诱上/阻下,诱上/阻下,receiving,比格尔斯威德,0.73,希治,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3087331,2026-09-08,2026-09-09 02:45:00,英足总杯,布伦特伍德 vs 康卡德流浪,布伦特伍德,康卡德流浪,1.0,布伦特伍德,康卡德流浪,0.77,0.99,阻上/诱下,阻上/诱下,giving,布伦特伍德,0.77,康卡德流浪,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3087338,2026-09-08,2026-09-09 02:45:00,英足总杯,哈瓦特 vs 茨伯翰,哈瓦特,茨伯翰,-0.25,茨伯翰,哈瓦特,0.99,0.77,降温保护/诱下,降温保护/诱下,giving,茨伯翰,0.99,哈瓦特,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3072963,2026-09-08,2026-09-09 02:45:00,英联杯,伯恩茅斯 vs 林肯城,伯恩茅斯,林肯城,1.5,伯恩茅斯,林肯城,0.84,0.98,降温保护/诱下,降温保护/诱下,giving,伯恩茅斯,0.84,林肯城,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3072965,2026-09-08,2026-09-09 02:45:00,英联杯,水晶宫 vs 米德尔斯堡,水晶宫,米德尔斯堡,0.75,水晶宫,米德尔斯堡,0.93,0.89,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3072970,2026-09-08,2026-09-09 02:45:00,英联杯,莱顿东方 vs 布拉德福德,莱顿东方,布拉德福德,-0.25,布拉德福德,莱顿东方,0.97,0.85,降温保护/诱下,降温保护/诱下,giving,布拉德福德,0.97,莱顿东方,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3072977,2026-09-08,2026-09-09 02:45:00,英联杯,桑德兰 vs 赫尔城,桑德兰,赫尔城,0.75,桑德兰,赫尔城,0.85,0.97,降温保护/诱下,降温保护/诱下,giving,桑德兰,0.85,赫尔城,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3011564,2026-09-08,2026-09-09 03:00:00,北爱超,拉恩 vs FC宾高,拉恩,FC宾高,2.0,拉恩,FC宾高,0.78,0.92,阻上/诱下,阻上/诱下,giving,拉恩,0.78,FC宾高,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3074088,2026-09-08,2026-09-09 02:45:00,希腊杯,奥林匹亚科斯 vs 维洛斯NFC,奥林匹亚科斯,维洛斯NFC,2.5,奥林匹亚科斯,维洛斯NFC,0.97,0.85,降温保护/诱下,降温保护/诱下,giving,奥林匹亚科斯,0.97,维洛斯NFC,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028857,2026-09-08,2026-09-09 02:45:00,英议南,车斯曼 vs 比利列卡尔镇,车斯曼,比利列卡尔镇,0.5,车斯曼,比利列卡尔镇,0.92,0.78,降温保护/诱下,降温保护/诱下,giving,车斯曼,0.92,比利列卡尔镇,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028858,2026-09-08,2026-09-09 02:45:00,英议南,达根汉姆 vs 多佛,达根汉姆,多佛,1.0,达根汉姆,多佛,0.75,0.95,降温保护/诱下,降温保护/诱下,giving,达根汉姆,0.75,多佛,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028859,2026-09-08,2026-09-09 02:45:00,英议南,杜金 vs 车姆斯福特,杜金,车姆斯福特,0.5,杜金,车姆斯福特,0.88,0.82,阻上/诱下,阻上/诱下,giving,杜金,0.88,车姆斯福特,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028860,2026-09-08,2026-09-09 02:45:00,英议南,艾贝斯费特联 vs 希美咸史特城,艾贝斯费特联,希美咸史特城,0.75,艾贝斯费特联,希美咸史特城,0.9,0.8,阻上/诱下,阻上/诱下,giving,艾贝斯费特联,0.9,希美咸史特城,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028861,2026-09-08,2026-09-09 02:45:00,英议南,福克斯顿 vs 霍舍姆,福克斯顿,霍舍姆,0.5,福克斯顿,霍舍姆,0.88,0.82,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028862,2026-09-08,2026-09-09 02:45:00,英议南,富莫咸普顿 vs 法保罗夫,富莫咸普顿,法保罗夫,-0.25,法保罗夫,富莫咸普顿,0.97,0.73,降温保护/诱下,降温保护/诱下,giving,法保罗夫,0.97,富莫咸普顿,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028863,2026-09-08,2026-09-09 02:45:00,英议南,麦德黑联 vs 托奎联,麦德黑联,托奎联,-0.25,托奎联,麦德黑联,0.96,0.74,降温保护/诱下,降温保护/诱下,giving,托奎联,0.96,麦德黑联,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028864,2026-09-08,2026-09-09 02:45:00,英议南,索尔兹伯里FC vs 史洛治,索尔兹伯里FC,史洛治,1.5,索尔兹伯里FC,史洛治,0.72,0.98,阻上/诱下,阻上/诱下,giving,索尔兹伯里FC,0.72,史洛治,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028865,2026-09-08,2026-09-09 02:45:00,英议南,汤桥天使 vs 梅德斯托联,汤桥天使,梅德斯托联,-0.25,梅德斯托联,汤桥天使,0.87,0.83,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028866,2026-09-08,2026-09-09 02:45:00,英议南,维斯顿 vs 托顿,维斯顿,托顿,0.75,维斯顿,托顿,0.85,0.85,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028307,2026-09-08,2026-09-09 02:45:00,英议北,泰福特 vs 牛津城,泰福特,牛津城,0.25,泰福特,牛津城,0.9,0.8,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028308,2026-09-08,2026-09-09 02:45:00,英议北,布顿 vs 巴克利城,布顿,巴克利城,0.75,布顿,巴克利城,0.72,0.98,降温保护/诱下,降温保护/诱下,giving,布顿,0.72,巴克利城,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3028309,2026-09-08,2026-09-09 02:45:00,英议北,切奥尔雷 vs 达宁顿,切奥尔雷,达宁顿,0.25,切奥尔雷,达宁顿,0.87,0.83,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028310,2026-09-08,2026-09-09 02:45:00,英议北,哈伯勒镇 vs 赫雷福德,哈伯勒镇,赫雷福德,0.5,哈伯勒镇,赫雷福德,0.88,0.82,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028311,2026-09-08,2026-09-09 02:45:00,英议北,京士拉 vs 汉德尼斯佛,京士拉,汉德尼斯佛,0.25,京士拉,汉德尼斯佛,0.83,0.87,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028312,2026-09-08,2026-09-09 02:45:00,英议北,马科斯菲尔德 vs 史卡保罗夫,马科斯菲尔德,史卡保罗夫,0.75,马科斯菲尔德,史卡保罗夫,0.9,0.8,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028313,2026-09-08,2026-09-09 02:45:00,英议北,雷德利费 vs 禾布本尼镇,雷德利费,禾布本尼镇,0.0,禾布本尼镇,雷德利费,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028314,2026-09-08,2026-09-09 02:45:00,英议北,南希尔兹 vs 海运联,南希尔兹,海运联,1.0,南希尔兹,海运联,0.84,0.86,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028315,2026-09-08,2026-09-09 02:45:00,英议北,南港队 vs 莫雷坎比,南港队,莫雷坎比,-0.25,莫雷坎比,南港队,0.87,0.83,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028316,2026-09-08,2026-09-09 02:45:00,英议北,斯彭尼穆尔城 vs 斯伯丁,斯彭尼穆尔城,斯伯丁,0.0,斯伯丁,斯彭尼穆尔城,,,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028317,2026-09-08,2026-09-09 02:45:00,英议北,沃克索谱镇 vs 巴福特城,沃克索谱镇,巴福特城,0.25,沃克索谱镇,巴福特城,0.76,0.94,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3028318,2026-09-08,2026-09-09 02:45:00,英议北,切斯特 vs 梅瑟镇,切斯特,梅瑟镇,0.75,切斯特,梅瑟镇,0.73,0.97,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036325,2026-09-08,2026-09-09 02:45:00,苏挑杯,艾尔德里联 vs 圣米伦U21,艾尔德里联,圣米伦U21,1.0,艾尔德里联,圣米伦U21,0.98,0.84,真实示弱/阻下,真实示弱/阻下,receiving,圣米伦U21,0.84,艾尔德里联,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3036326,2026-09-08,2026-09-09 02:45:00,苏挑杯,安南竞技 vs 马瑟韦尔U21,安南竞技,马瑟韦尔U21,1.5,安南竞技,马瑟韦尔U21,1.06,0.76,诱上/阻下,诱上/阻下,receiving,马瑟韦尔U21,0.76,安南竞技,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3036327,2026-09-08,2026-09-09 02:45:00,苏挑杯,迪伊银行 vs 科化体育会,迪伊银行,科化体育会,-0.25,科化体育会,迪伊银行,0.99,0.83,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036328,2026-09-08,2026-09-09 02:45:00,苏挑杯,贝维克 vs 喜百年U21,贝维克,喜百年U21,0.25,贝维克,喜百年U21,0.9,0.92,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036329,2026-09-08,2026-09-09 02:45:00,苏挑杯,加迪 vs 东法夫郡,加迪,东法夫郡,0.0,东法夫郡,加迪,,,阻上/诱下,阻上/诱下,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:invalid_market,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036330,2026-09-08,2026-09-09 02:45:00,苏挑杯,克莱德班克 vs 艾洛亚,克莱德班克,艾洛亚,-0.75,艾洛亚,克莱德班克,1.26,0.61,阻上/诱下,阻上/诱下,giving,艾洛亚,1.26,克莱德班克,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3036331,2026-09-08,2026-09-09 02:45:00,苏挑杯,科夫流浪者 vs 邓巴顿,科夫流浪者,邓巴顿,1.0,科夫流浪者,邓巴顿,0.85,0.97,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036332,2026-09-08,2026-09-09 02:45:00,苏挑杯,考登比亚 vs 基马诺克U21,考登比亚,基马诺克U21,0.25,考登比亚,基马诺克U21,1.13,0.7,诱上/阻下,诱上/阻下,receiving,基马诺克U21,0.7,考登比亚,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3036333,2026-09-08,2026-09-09 02:45:00,苏挑杯,坎伯诺尔德 vs 凯尔蒂赫斯,坎伯诺尔德,凯尔蒂赫斯,-0.75,凯尔蒂赫斯,坎伯诺尔德,0.68,1.16,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036334,2026-09-08,2026-09-09 02:45:00,苏挑杯,东基尔布莱德 vs 保尼玫瑰,东基尔布莱德,保尼玫瑰,1.5,东基尔布莱德,保尼玫瑰,1.0,0.82,真实示弱/阻下,真实示弱/阻下,receiving,保尼玫瑰,0.82,东基尔布莱德,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3036335,2026-09-08,2026-09-09 02:45:00,苏挑杯,爱丁堡 vs 南部女王,爱丁堡,南部女王,-0.25,南部女王,爱丁堡,1.05,0.77,阻上/诱下,阻上/诱下,giving,南部女王,1.05,爱丁堡,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3036336,2026-09-08,2026-09-09 02:45:00,苏挑杯,埃尔金城 vs 弗雷泽堡,埃尔金城,弗雷泽堡,1.25,埃尔金城,弗雷泽堡,1.02,0.8,真实示弱/阻下,真实示弱/阻下,receiving,弗雷泽堡,0.8,埃尔金城,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,-0.0,1.0,N,COMPUTED
3036337,2026-09-08,2026-09-09 02:45:00,苏挑杯,福马亭 vs 登地联后备队,福马亭,登地联后备队,1.75,福马亭,登地联后备队,1.05,0.77,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036338,2026-09-08,2026-09-09 02:45:00,苏挑杯,加拉费瑞登 vs 哈茨后备队,加拉费瑞登,哈茨后备队,0.25,加拉费瑞登,哈茨后备队,0.86,0.96,降温保护/诱下,降温保护/诱下,giving,加拉费瑞登,0.86,哈茨后备队,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3036339,2026-09-08,2026-09-09 02:45:00,苏挑杯,蒙特罗斯 vs 登地U21,蒙特罗斯,登地U21,2.25,蒙特罗斯,登地U21,0.75,1.07,降温保护/诱下,降温保护/诱下,giving,蒙特罗斯,0.75,登地U21,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3036340,2026-09-08,2026-09-09 02:45:00,苏挑杯,彼得黑德 vs 科莱池那库丁,彼得黑德,科莱池那库丁,1.25,彼得黑德,科莱池那库丁,0.79,1.03,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036341,2026-09-08,2026-09-09 02:45:00,苏挑杯,罗斯郡 vs 阿伯丁U21,罗斯郡,阿伯丁U21,2.25,罗斯郡,阿伯丁U21,0.82,1.0,阻上/诱下,阻上/诱下,giving,罗斯郡,0.82,阿伯丁U21,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3036342,2026-09-08,2026-09-09 02:45:00,苏挑杯,斯巴顿斯 vs 哈密尔顿,斯巴顿斯,哈密尔顿,-0.25,哈密尔顿,斯巴顿斯,0.65,1.2,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3036343,2026-09-08,2026-09-09 02:45:00,苏挑杯,艾比安斯特宁 vs 格拉斯哥流浪U21,艾比安斯特宁,格拉斯哥流浪U21,0.25,艾比安斯特宁,格拉斯哥流浪U21,1.12,0.71,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3060950,2026-09-08,2026-09-09 02:45:00,英协联杯,禾京 vs 修咸顿U21,禾京,修咸顿U21,0.5,禾京,修咸顿U21,0.86,0.9,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3073072,2026-09-08,2026-09-09 03:00:00,欧冠,皇家马德里 vs 国际米兰,皇家马德里,国际米兰,1.0,皇家马德里,国际米兰,0.94,0.95,降温保护/诱下,降温保护/诱下,giving,皇家马德里,0.94,国际米兰,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3073090,2026-09-08,2026-09-09 03:00:00,欧冠,波尔图 vs 曼彻斯特城,波尔图,曼彻斯特城,-0.75,曼彻斯特城,波尔图,0.83,1.06,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3073148,2026-09-08,2026-09-09 03:00:00,欧冠,多特蒙德 vs 比利亚雷亚尔,多特蒙德,比利亚雷亚尔,0.75,多特蒙德,比利亚雷亚尔,1.03,0.86,降温保护/诱下,降温保护/诱下,giving,多特蒙德,1.03,比利亚雷亚尔,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3073162,2026-09-08,2026-09-09 03:00:00,欧冠,里尔 vs 皇家贝蒂斯,里尔,皇家贝蒂斯,0.25,里尔,皇家贝蒂斯,0.9,0.99,降温保护/诱下,降温保护/诱下,giving,里尔,0.9,皇家贝蒂斯,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3008213,2026-09-08,2026-09-09 03:00:00,英冠,博尔顿 vs 西汉姆联,博尔顿,西汉姆联,-1.0,西汉姆联,博尔顿,1.05,0.83,降温保护/诱下,降温保护/诱下,giving,西汉姆联,1.05,博尔顿,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3072974,2026-09-08,2026-09-09 03:00:00,英联杯,米尔沃尔 vs 纽卡斯尔联,米尔沃尔,纽卡斯尔联,-1.0,纽卡斯尔联,米尔沃尔,0.77,1.05,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
3069959,2026-09-08,2026-09-09 06:00:00,解放者杯,弗鲁米嫩塞 vs 普拉腾斯,弗鲁米嫩塞,普拉腾斯,0.75,弗鲁米嫩塞,普拉腾斯,0.88,0.94,降温保护/诱下,降温保护/诱下,giving,弗鲁米嫩塞,0.88,普拉腾斯,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_VALID,True,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,0.0,0.0,0.0,N,COMPUTED
3072983,2026-09-08,2026-09-09 06:00:00,南美杯,圣塔菲 vs 瓦斯科达伽马,圣塔菲,瓦斯科达伽马,0.25,圣塔菲,瓦斯科达伽马,0.91,0.91,平衡盘/等待临场确认,平衡盘/等待临场确认,neutral,,,,V4_DIRECTION_FIXED_R1,SIDE_IDENTITY_ERROR:candidate_team,False,D:\codex\outputs\football_odds_trader\raw\titan007\20260908\20260908_182212_titan007_odds_snapshot.csv,,,,,NEUTRAL
