date,match_id,league,region,kickoff,frozen_at,handicap,intent,time_bucket,score,result_available_at,source,v4_side,v4_grade,v4_ev,v4_probability,v4_result,v4_pnl,v4_hypothetical_unit_pnl,v41_side,v41_grade,v41_probability,v41_ev,v41_ev_p10,v41_result,v41_pnl,v41_hypothetical_unit_pnl,same_side,different_side,comparison_group,decision_id,settlement_status
2026-09-19,3040753,意乙,欧洲五大系列,2026-09-19T23:15:00+08:00,2026-09-19T22:37:11.888250+08:00,0.5,阻下/下盘保护,T-30,2-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.07474285714285717,"[0.5028571428571429,0.0,0.0,0.0,0.49714285714285716]",L,0.0,-1.0,receiving,N,"[0.5243293516595618,0.0,0.0,0.0,0.47567064834043815]",-0.03523399294640622,-0.07090333081177705,L,0.0,-1.0,False,False,NEITHER,9c0311cd9bae4a8e5d221a12b1f5872c2a8e1163eeb7180068b55a0614467a01,SETTLED
2026-09-19,3041185,南非超,其他系列,2026-09-19T23:30:00+08:00,2026-09-19T22:55:26.974780+08:00,0.25,UNKNOWN,T-30,0-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.0017361111111111605,"[0.4236111111111111,0.0,0.0,0.3020833333333333,0.2743055555555556]",W,0.0,1.0,receiving,N,"[0.3135101124640852,0.3227931460913773,0.0,0.0,0.3636967414445374]",-0.0027676604571092445,-0.019018467337515603,L,0.0,-1.0,False,False,NEITHER,0218b01d3986902d67185266c4cda2985622c6e46fd2bb511142ccb1bf60cfbb,SETTLED
2026-09-19,3041562,阿塞超,其他系列,2026-09-19T23:45:00+08:00,2026-09-19T23:08:27.928429+08:00,2.5,阻上/诱下,T-30,3-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.6345454545454545,"[0.18181818181818182,0.0,0.0,0.0,0.8181818181818182]",L,0.0,-1.0,receiving,N,"[0.6341571375693617,0.0,0.0,0.0,0.36584286243063846]",0.1605075617519317,0.011547981644123701,W,0.0,0.83,False,False,NEITHER,60fd7e714c65185394f7a910a82acad4fa3b6e8feffadaac38ede540095c5ffd,SETTLED
2026-09-19,3043380,德地区北,欧洲五大系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.224114+08:00,1.25,阻下/下盘保护,T-30,1-0,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.009433962264150941,"[0.2830188679245283,0.2830188679245283,0.0,0.0,0.4339622641509434]",HW,0.0,0.5,receiving,N,"[0.37145673753794733,0.2860446775975729,0.0,0.0,0.34249858486447976]",0.17198049147225397,0.16338124367284296,HW,0.0,0.5,False,False,NEITHER,d80e2f8ceb4a28ccbe91e0dac8c9355a53cacf09c2badf310f205d01752dd8ab,SETTLED
2026-09-19,3043387,德地区北,欧洲五大系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.246198+08:00,1.5,阻上/诱下,T-30,1-3,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,B,0.17562500000000003,"[0.59375,0.0,0.0,0.0,0.40625]",L,-1.0,-1.0,receiving,N,"[0.5925155184264183,0.0,0.0,0.0,0.40748448157358175]",0.10207886427313795,-0.004491969594592554,W,0.0,0.86,False,False,A_V4_ONLY,69f0c1ce97929a0f0b690889debd937c58367f7cbb3a2a1f7b5733168b5ce737,SETTLED
2026-09-19,3044395,塞浦甲,其他系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.429328+08:00,0.25,阻下/下盘保护,T-30,2-2,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.040798611111111105,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",HW,0.0,0.45,receiving,N,"[0.38303238726368904,0.2743895959372811,0.0,0.0,0.3425780167990299]",0.12562644991006677,0.1159791514482804,HW,0.0,0.45,False,False,NEITHER,201eeda6a6d7d548d597b699bd05bb562ba9debd27ef1c0374f13e7d5d4cc6f8,SETTLED
2026-09-19,3044397,塞浦甲,其他系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.450126+08:00,0.25,MIXED,T-30,3-0,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,C,0.03215277777777781,"[0.4236111111111111,0.0,0.0,0.3020833333333333,0.2743055555555556]",L,-1.0,-1.0,receiving,N,"[0.3438185170706675,0.29982211285634347,0.0,0.0,0.356359370072989]",0.028749697256105655,-0.03591426214383185,W,0.0,0.78,False,False,A_V4_ONLY,3f1dd25271f4f1fab901461dc4f2ba64e2a8da5a0273bef43b23478bbc94f717,SETTLED
2026-09-19,3046422,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.920879+08:00,0.25,真实示弱/阻下,T-30,0-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,receiving,C,0.01874999999999999,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",W,1.04,1.04,receiving,N,"[0.3117923455952929,0.30738863611141565,0.0,0.0,0.38081901829329146]",0.10328711190374934,0.07977185210371734,W,0.0,1.04,False,False,A_V4_ONLY,1b28c88760dcc6681f3e3d934921abd3826bca6f1e47cc9949d38b3c8b745794,SETTLED
2026-09-19,3046424,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.940106+08:00,1.5,阻下/下盘保护,T-30,2-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,receiving,N,-0.293125,"[0.40625,0.0,0.0,0.0,0.59375]",W,0.0,0.74,giving,N,"[0.5134333663722617,0.0,0.0,0.0,0.4865666336277383]",0.006329398089632898,-0.024648571595393392,L,0.0,-1.0,False,False,NEITHER,5c52b6b17cd6a8a77ffe376c0887e1bd38dbbe12863339358388eb948d40ab69,SETTLED
2026-09-19,3046426,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.959313+08:00,0.5,真实示弱/阻下,T-30,2-2,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,receiving,N,-0.01942857142857146,"[0.5028571428571429,0.0,0.0,0.0,0.49714285714285716]",W,0.0,0.95,giving,N,"[0.5116467272717831,0.0,0.0,0.0,0.48835327272821694]",-0.10461822727437964,-0.12211797664367352,L,0.0,-1.0,False,False,NEITHER,4b7d3bef669c4b457a03de6e216befbd90b57b3a9a0edf5acb6466bce2d104dc,SETTLED
2026-09-19,3046427,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.976996+08:00,0.25,NEUTRAL,T-30,0-2,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,receiving,N,"[0.31592899482129333,0.32592457366016103,0.0,0.0,0.3581464315185455]",0.048911157885122236,0.020112820367369322,L,0.0,-1.0,False,False,NEITHER,6e4000f50a54f4a63f4566e7354816247ed93217dc7e7a469d4d1a73133f0656,SETTLED
2026-09-19,3046430,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.994469+08:00,0.5,真实示强/阻上,T-30,2-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,giving,N,-0.13,"[0.49714285714285716,0.0,0.0,0.0,0.5028571428571429]",W,0.0,0.75,giving,N,"[0.5561467260176735,0.0,0.0,0.0,0.4438532739823265]",-0.026743229469071428,-0.096876299007164,W,0.0,0.75,False,False,NEITHER,f3d8555e40a4d9be7bb2d3cd306e590f79cda60add64d7ae62de2c155a7308dd,SETTLED
2026-09-19,3046431,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:50.012890+08:00,0.5,NEUTRAL,T-30,0-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,giving,N,"[0.5014111903060402,0.0,0.0,0.0,0.4985888096939598]",-0.04731873841852363,-0.06065691354379623,W,0.0,0.9,False,False,NEITHER,70ffb8e61843aaeef179089356cdfc1e0d9efe3607e0b2db6891ff1f3674e015,SETTLED
2026-09-19,3046432,罗乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:50.030719+08:00,0.25,NEUTRAL,T-30,0-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,receiving,N,"[0.3183752363883212,0.3299845856271468,0.0,0.0,0.351640177984532]",0.035053845376983694,0.011685475304421506,L,0.0,-1.0,False,False,NEITHER,472422a30b63fc09365b092b4d256e10a194c4ca13c5e1218192ec62bfbfa17d,SETTLED
2026-09-19,3051319,意丙,欧洲五大系列,2026-09-19T23:30:00+08:00,2026-09-19T22:55:26.904474+08:00,0.25,阻下/下盘保护,T-30,1-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.11736111111111108,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",HW,0.0,0.36,receiving,N,"[0.3427889541669651,0.30051625920399355,0.0,0.0,0.3566947866290412]",-0.0017008863153886722,-0.006772913217679132,HW,0.0,0.36,False,False,NEITHER,402136a49c90c210764f31018c2a71ab0dfc404f407cdf299e7522558aad5d88,SETTLED
2026-09-19,3051964,英总女超,欧洲五大系列,2026-09-20T00:30:00+08:00,2026-09-20T00:04:21.469969+08:00,2.0,真实示强/阻上,T-30,1-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,C,0.05312500000000003,"[0.5625,0.0,0.125,0.0,0.3125]",L,-1.0,-1.0,giving,N,"[0.45372835851771437,0.0,0.13481116976413693,0.0,0.4114604717181488]",-0.11653703868163445,-0.17236873864318003,L,0.0,-1.0,False,False,A_V4_ONLY,70b560afe2f19768e76f7743805f8194d993dbe8d09c100fb904de1c55b55707,SETTLED
2026-09-19,3057178,西女超,欧洲五大系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.533626+08:00,0.75,真实示强/阻上,T-30,1-0,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.1627083333333333,"[0.3,0.25833333333333336,0.0,0.0,0.44166666666666665]",HW,0.0,0.325,giving,N,"[0.35417916404581845,0.2509329388917939,0.0,0.0,0.3948878970623875]",-0.08311823529277251,-0.09157629035213821,HW,0.0,0.325,False,False,NEITHER,beb17a86bca45d95112365689ee773bcae77a2bb639414069430017517a88b5f,SETTLED
2026-09-19,3083276,西协乙2,欧洲五大系列,2026-09-20T00:30:00+08:00,2026-09-20T00:04:21.349204+08:00,0.5,真实示弱/阻下,T-30,1-2,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.06468571428571429,"[0.5028571428571429,0.0,0.0,0.0,0.49714285714285716]",W,0.0,0.86,receiving,N,"[0.5259132200198076,0.0,0.0,0.0,0.4740867799801924]",-0.02180141076315789,-0.07235314655902335,W,0.0,0.86,False,False,NEITHER,3e7e4ca483a387a119daa9ce83fd0adf598f73bc79360dbd4bd72788a07252af,SETTLED
2026-09-19,3083278,西协乙2,欧洲五大系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.265742+08:00,0.5,降温保护/诱下,T-30,2-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.09022857142857149,"[0.49714285714285716,0.0,0.0,0.0,0.5028571428571429]",L,0.0,-1.0,receiving,N,"[0.515232869270816,0.0,0.0,0.0,0.48476713072918404]",-0.03651453446357411,-0.08889612789679492,W,0.0,0.87,False,False,NEITHER,f41ee8074bf0482977ffa4cea61b9b97569591454a27af746ac310256f5ed14a,SETTLED
2026-09-19,3083587,西协乙5,欧洲五大系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.286448+08:00,0.25,阻下/下盘保护,T-30,0-0,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.16414930555555557,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",HW,0.0,0.305,receiving,N,"[0.4092305120929937,0.23848009766887762,0.0,0.0,0.3522893902381288]",-0.029922348072394966,-0.047032005130343564,HW,0.0,0.305,False,False,NEITHER,b624a8472ca0d776feb2ffe861e29f4e53f628239c98ad0be710e0c04c994cf6,SETTLED
2026-09-19,3087142,中乙,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.861987+08:00,0.25,NEUTRAL,T-30,1-0,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,receiving,N,"[0.3103796374451866,0.33482757486483106,0.0,0.0,0.3547927876899824]",0.02266401796332329,-0.006550216768127687,W,0.0,0.79,False,False,NEITHER,77ef4abc79c30066a1406aaa49d6a926bf1ede8aeb6828bfcafeed078fbf836f,SETTLED
2026-09-19,3087660,马耳甲,其他系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.492208+08:00,1.25,NEUTRAL,T-30,0-3,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,neutral,,,,,,,receiving,N,"[0.37153673456664355,0.2745622871211235,0.0,0.0,0.35390097831223294]",0.0328006090644431,0.014103378438288683,L,0.0,-1.0,False,False,NEITHER,2f3d09be768c52849229cb3cd3d3618bac5b3ebff655bdcdd05d7d8b42e02453,SETTLED
2026-09-19,3087670,中乙降A,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.880530+08:00,0.25,真实示弱/阻下,T-30,0-0,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,receiving,N,-0.019531250000000056,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",HW,0.0,0.475,receiving,N,"[0.29895532682044956,0.31689783430398855,0.0,0.0,0.38414683887556184]",0.05038719289825977,0.02296640283640369,HW,0.0,0.475,False,False,NEITHER,d31d8ff88eec24c26a34e8fc53cd410cafa5256794eda618b70bba1012bdf68f,SETTLED
2026-09-19,3087671,中乙降A,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:49.900144+08:00,0.25,NEUTRAL,T-30,1-0,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,receiving,N,"[0.3139412418859998,0.3197373076172781,0.0,0.0,0.36632145049672216]",0.09801224728402391,0.06265276550109836,L,0.0,-1.0,False,False,NEITHER,93a612a3c4bcd32c10a44434f0a7a71ef07e64eba72b7c2f19853c0135759d04,SETTLED
2026-09-19,3090280,爱女联,其他系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.513476+08:00,0.75,诱上/阻下,T-30,0-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.06258333333333335,"[0.44166666666666665,0.0,0.0,0.25833333333333336,0.3]",W,0.0,0.83,giving,N,"[0.35273583021435545,0.29862838653873747,0.0,0.0,0.34863578324690714]",0.08814773718393287,0.015485564609081728,L,0.0,-1.0,False,False,NEITHER,c16e43793b9cb9990b648f246565698cce4ea7d154f852efdfd8d762ff88a1bf,SETTLED
2026-09-19,3090804,塞尔U19,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:50.051310+08:00,2.0,阻下/下盘保护,T-30,1-1,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,receiving,N,-0.328125,"[0.3125,0.0,0.125,0.0,0.5625]",W,0.0,0.75,receiving,N,"[0.40733826778435006,0.0,0.20638715161876345,0.0,0.38627458059688646]",-0.0807708797586239,-0.0912996771128635,W,0.0,0.75,False,False,NEITHER,06c320af677a9643f40d96d8101f06e2f77610b1a00f465657f6cb96b7c95e56,SETTLED
2026-09-19,3091694,乌拉甲秋,其他系列,2026-09-19T23:00:00+08:00,2026-09-19T22:23:54.548750+08:00,0.5,阻下/下盘保护,T-30,1-2,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,receiving,N,-0.08480000000000004,"[0.5028571428571429,0.0,0.0,0.0,0.49714285714285716]",W,0.0,0.82,receiving,N,"[0.5155839388335018,0.0,0.0,0.0,0.48441606116649827]",-0.06163723132302679,-0.08701271684077189,W,0.0,0.82,False,False,NEITHER,83cf6f877caa147b0d13fb47dce492ff073451bc72c6588a93a6ee253ff2ecc1,SETTLED
2026-09-19,3091946,冰岛甲,其他系列,2026-09-20T00:00:00+08:00,2026-09-19T23:21:02.570747+08:00,0.75,MIXED,T-30,1-0,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.021083333333333343,"[0.3,0.25833333333333336,0.0,0.0,0.44166666666666665]",HW,0.0,0.49,receiving,N,"[0.4381924437347114,0.0,0.0,0.2750876577706435,0.2867198984946452]",-0.04741822576811516,-0.1396830815096478,HL,0.0,-0.5,False,False,NEITHER,f55f582deeaeaa47a5d859b6441001e1b9697b703188671e4a85ee1097a20638,SETTLED
2026-09-19,3091972,世女杯U20,其他系列,2026-09-20T00:30:00+08:00,2026-09-20T00:04:21.369176+08:00,1.25,阻上/诱下,T-30,0-1,2026-09-20T08:43:49.923193+08:00,D:\codex\v41\data\raw\20260920_084349\20260920_084349_bfdata_ut.js,giving,N,-0.02962264150943389,"[0.4339622641509434,0.0,0.0,0.2830188679245283,0.2830188679245283]",HL,0.0,-0.5,receiving,N,"[0.36109503400461324,0.2884318393702042,0.0,0.0,0.3504731266251825]",0.10935984123245851,-0.0027071349757349845,HW,0.0,0.455,False,False,NEITHER,49b1ecff158f5e8d69b9550dc1d975ec6ea6b436a720056b8e73dfdbc11baa20,SETTLED
2026-09-19,3092068,以U19,其他系列,2026-09-19T16:00:00+08:00,2026-09-19T15:33:53.585204+08:00,1.0,NEUTRAL,T-30,2-2,2026-09-19T22:10:35.971972+08:00,D:\codex\v41\data\raw\20260919_221035\20260919_221035_bfdata_ut.js,neutral,,,,,,,giving,N,"[0.3324554148015519,0.0,0.35091256958058287,0.0,0.3166320156178652]",-0.06396590036868577,-0.08999064819201487,L,0.0,-1.0,False,False,NEITHER,c0407f39415b15e4611288417351c160f22675577afc6fa82a67d6d0a8397e3d,SETTLED
2026-09-20,2910901,巴西甲,南美系列,2026-09-20T22:00:00+08:00,2026-09-20T21:56:34.309900+08:00,0.5,阻下/下盘保护,T-30,0-0,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.0244571428571429,"[0.5028571428571429,0.0,0.0,0.0,0.49714285714285716]",W,0.0,0.94,giving,C,"[0.5084834702022629,0.0,0.0,0.0,0.49151652979773697]",-0.008457233105587214,-0.06071477149030481,L,-1.0,-1.0,False,False,B_V41_ONLY,d5660666a392c464fbbc221567fa8717e09d6587eccf4db21969bb5327d76431,SETTLED
2026-09-20,2912276,瑞典超,欧洲非五大系列,2026-09-20T22:30:00+08:00,2026-09-20T21:56:34.894393+08:00,1.5,真实示弱/阻下,T-30,0-1,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.195625,"[0.40625,0.0,0.0,0.0,0.59375]",W,0.0,0.98,giving,C,"[0.5038681577374519,0.0,0.0,0.0,0.4961318422625481]",-0.03761181872146685,-0.0752630673017834,L,-1.0,-1.0,False,False,B_V41_ONLY,cae9110db16e1ca9917aaa5bc63048a764bd053a2532f11c6a73aa89b7033ba9,SETTLED
2026-09-20,2912898,挪超,其他系列,2026-09-21T01:15:00+08:00,2026-09-20T21:56:37.521762+08:00,1.0,阻上/诱下,T-30,2-1,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,N,-0.09421052631578947,"[0.35526315789473684,0.0,0.2236842105263158,0.0,0.42105263157894735]",L,0.0,-1.0,receiving,C,"[0.38284045168553105,0.0,0.2583917816966599,0.0,0.358767766617809]",0.012587471517156112,-0.0076545013422873705,W,0.97,0.97,False,False,B_V41_ONLY,86c76f7bdf9007b11f4bbd12a4f0afc4b37eaf30e5eeaac45edda5685694f1e6,SETTLED
2026-09-20,2912901,挪超,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.273742+08:00,0.25,阻下/下盘保护,T-30,3-0,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.0025173611111110605,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",L,0.0,-1.0,receiving,A,"[0.3441158821169957,0.29868838448365115,0.0,0.0,0.35719573339935307]",0.13132974021587995,0.1118040810285025,L,-1.0,-1.0,False,False,B_V41_ONLY,7141f8a93791d4c58ff930969c6fd12330554cfe30ce7c6addab7833a77991e0,SETTLED
2026-09-20,2912903,挪超,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.311415+08:00,1.25,阻上/诱下,T-30,3-2,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,N,-0.03396226415094336,"[0.4339622641509434,0.0,0.0,0.2830188679245283,0.2830188679245283]",HL,0.0,-0.5,receiving,B,"[0.32512540087611136,0.36186502877401866,0.0,0.0,0.31300957034987004]",0.18798776576061943,0.16263003287760908,HW,0.495,0.495,False,False,B_V41_ONLY,88d393174cd67c6de71dc9c08d24348e9ce4f7f9c35ea6cffc3392a3f2657058,SETTLED
2026-09-20,2912905,挪超,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.345046+08:00,1.5,真实示强/阻上,T-30,3-0,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,C,0.09249999999999997,"[0.59375,0.0,0.0,0.0,0.40625]",W,0.84,0.84,giving,C,"[0.5466428055805574,0.0,0.0,0.0,0.45335719441944256]",0.005822762268225701,-0.09549021064041661,W,0.84,0.84,True,False,C_SAME_SIDE,6d6d1133411467a2e54c5c3ac0081db5cf5dadb04360c8842c896f8b2af67064,SETTLED
2026-09-20,2913147,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.482163+08:00,1.5,诱上/阻下,T-30,4-2,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.19968750000000002,"[0.40625,0.0,0.0,0.0,0.59375]",L,0.0,-1.0,giving,C,"[0.5660001152919734,0.0,0.0,0.0,0.43399988470802675]",0.05842021559599009,-0.07577165514023278,W,0.87,0.87,False,False,B_V41_ONLY,7d45b148b2fece955cd07cc275638fa59246f6f59d0159b35cbb2002ce539e23,SETTLED
2026-09-20,2913148,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.514880+08:00,1.75,降温保护/诱下,T-30,5-1,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,N,-0.0022857142857143353,"[0.3142857142857143,0.2857142857142857,0.0,0.0,0.4]",W,0.0,0.87,giving,C,"[0.38910421421876296,0.2501016660951774,0.0,0.0,0.36079411968605957]",0.08652077143566639,0.010356477342126219,W,0.87,0.87,False,False,B_V41_ONLY,8aba7100c0eb02ccac5b31084d4c0015aac8396a3efabfe7561c87404528d26a,SETTLED
2026-09-20,2913149,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.553843+08:00,0.75,NEUTRAL,T-30,1-4,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,neutral,,,,,,,giving,C,"[0.33282811890530406,0.26675196091226944,0.0,0.0,0.4004199201824265]",0.01916376924286839,-0.02533038730682456,L,-1.0,-1.0,False,False,B_V41_ONLY,4f0e76355e779a55646f2c6325de3f702ab8e5510e581cb84d541c8c9e459d37,SETTLED
2026-09-20,2913150,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.586450+08:00,0.5,降温保护/诱下,T-30,5-1,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,N,-0.0802857142857143,"[0.49714285714285716,0.0,0.0,0.0,0.5028571428571429]",W,0.0,0.85,receiving,C,"[0.5071448965675663,0.0,0.0,0.0,0.49285510343243366]",0.009218344169456993,-0.040950039108158344,L,-1.0,-1.0,False,False,B_V41_ONLY,12d678dbccc74f51d935249f9c21238d3cb0c53226cfcfdf6d1353f844a61664,SETTLED
2026-09-20,2913151,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.617748+08:00,1.75,真实示弱/阻下,T-30,0-2,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.0491428571428571,"[0.4,0.0,0.0,0.2857142857142857,0.3142857142857143]",HL,0.0,-0.5,giving,C,"[0.3567653724032166,0.33081895193376676,0.0,0.0,0.31241567566301665]",0.11576770000046532,0.07186863244475772,HW,0.41,0.41,False,False,B_V41_ONLY,1ebe120ac13ff46cca62671cafeae4af76ac990c43d4c5d69454f5ebd3c71baf,SETTLED
2026-09-20,2913152,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.651992+08:00,0.25,阻下/下盘保护,T-30,1-2,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,receiving,N,-0.040798611111111105,"[0.2743055555555556,0.3020833333333333,0.0,0.0,0.4236111111111111]",W,0.0,0.9,receiving,A,"[0.3376725080491461,0.325270104886,0.0,0.0,0.337057387064854]",0.1132194173780775,0.10201607623171191,W,0.9,0.9,False,False,B_V41_ONLY,9bc222d6eb5e7e26c79b5c4e62e6575d612b4e5a8ca2dcaa5ff1b416b951ee99,SETTLED
2026-09-20,2913153,挪甲,其他系列,2026-09-20T23:00:00+08:00,2026-09-20T21:56:35.684143+08:00,1.5,阻上/诱下,T-30,2-1,2026-09-21T07:50:43.151231+08:00,D:\codex\v41\data\raw\20260921_075042\20260921_075042_bfdata_ut.js,giving,C,0.09249999999999997,"[0.59375,0.0,0.0,0.0,0.40625]",L,-1.0,-1.0,receiving,C,"[0.5477659996215413,0.0,0.0,0.0,0.45223400037845873]",0.09553199924308253,0.030333963998731523,W,1.0,1.0,False,True,D_OPPOSITE_SIDE,8ba0ffcdb53656a846632e8ad90f11a558f207e9bb9e396fd35240551704cd05,SETTLED
